,nome,consumo_medio,desvio_consumo,tempo_medio,desvio_tempo,slope_individual,power,lang
25, reverse-complement,9.486875000000001,0.04103637867794851,701.9375,1.818954026356906,0.013515270234173272,-1,Java
169, reverse-complement,9.456875,0.026626760505176154,702.1875,1.4238482187368147,0.013467734757454384,25,Java
133, reverse-complement,9.030000000000001,0.03354101966249679,716.8125,1.775484088917724,0.012597436568140205,15,Java
150, regex-redux,14.457500000000001,0.023848480035423877,726.5625,1.2231491119238078,0.019898494623655914,25,C
13, mandelbrot,22.175624999999997,0.045957691140874245,741.4375,0.49607837082461076,0.02990896063390373,-1,C++
83, fasta,7.67375,0.015360257159305592,769.0625,1.71277370075559,0.009978057700121902,10,C++
97, reverse-complement,7.92375,0.016909686573085825,801.125,2.9341736485763756,0.009890778592604151,10,Java
157, mandelbrot,19.744375,0.049113230142193036,806.375,1.2686114456365274,0.024485351108355296,25,C++
9, binary-trees,23.908749999999998,0.3097352700291009,815.8125,19.25882508747613,0.02930667279552593,-1,C++
114, regex-redux,11.665625,0.02524102563288563,824.625,1.5761900266148114,0.014146581779596787,15,C
98, spectral-norm,8.329999999999998,0.029580398915498088,852.0625,4.36561493377508,0.009776278148609988,10,Java
153, binary-trees,20.156875,0.4457117727579111,889.3125,20.067756320774876,0.02266568276055942,25,C++
4, mandelbrot,27.231875,0.06405259069702034,943.9375,0.24206145913796356,0.02884923525127458,-1,C
0, binary-trees,25.535,0.05511351921262166,975.875,1.5761900266148114,0.026166261047777636,-1,C
121, mandelbrot,14.571875,0.01235857495830298,978.8125,1.0135796712641785,0.014887299661579721,15,C++
15, regex-redux,18.650625,0.1483015825101,995.1875,27.796624682684048,0.01874081517302016,-1,C++
148, mandelbrot,25.048125,0.011301963325015395,1004.125,0.4841229182759271,0.024945225942985184,25,C
78, regex-redux,10.276875,0.02662676050517603,1033.75,3.473110997362451,0.009941354292623942,10,C
159, regex-redux,17.35125,0.08752678161568608,1038.875,11.526464115243668,0.016701961256166527,25,C++
144, binary-trees,22.515625,0.045272611753686506,1061.5,3.142451272494134,0.021211139896373056,25,C
117, binary-trees,15.280625,0.2166641626457871,1062.9375,13.690638909488483,0.014375845240195214,15,C++
164, fasta,23.22,0.3201757329967407,1084.4375,18.062283735729544,0.021412022361823525,25,Java
20, fasta,23.4025,0.28050178252553015,1094.1875,19.271801777467513,0.021388016222082595,-1,Java
123, regex-redux,15.089375,0.25244971652786613,1107.1875,22.28008850408813,0.013628563364380468,15,C++
128, fasta,17.560625,0.1384498442577674,1198.375,8.866192813152667,0.01465369771565662,15,Java
112, mandelbrot,18.291249999999998,0.026427968139832378,1222.0,1.9039432764659772,0.014968289689034369,15,C
85, mandelbrot,12.282499999999999,0.01750000000000036,1232.5625,1.3678792892649556,0.009965011916231427,10,C++
108, binary-trees,17.770625,0.05561797708475217,1241.6875,5.564606342770349,0.014311672622942567,15,C
87, regex-redux,13.353125,0.14316593301131386,1340.5625,14.435064729678215,0.009960837335073896,10,C++
44, spectral-norm,5.283125,0.01647678290808009,1385.375,3.461845606031557,0.0038134981503203103,2,C
81, binary-trees,13.77875,0.2154899939672374,1409.8125,22.04602784516975,0.00977346278317152,10,C++
34, reverse-complement,24.58375,0.08752678161568653,1413.5625,4.271544656210444,0.017391342795242515,-1,Python
178, reverse-complement,23.814375000000002,0.058839692172886066,1434.75,4.085033659592048,0.016598274960794565,25,Python
92, fasta,14.2225,0.04879805323985795,1446.75,7.420411039827915,0.009830654916191464,10,Java
142, reverse-complement,20.915625,0.07176077880708966,1530.125,6.13264828601804,0.013669226370394574,15,Python
76, mandelbrot,15.28125,0.029553976043842356,1535.25,9.92786482583239,0.009953590620420127,10,C
53, spectral-norm,5.285,0.03142451272494124,1598.6875,3.512811374099099,0.003305836819265804,2,C++
72, binary-trees,16.019375,0.16928041639539962,1614.3125,16.243147593677772,0.009923341979945023,10,C
158, n-body,20.9025,0.05606915373001482,1712.9375,1.248436522214886,0.012202721932353049,25,C++
122, n-body,20.986874999999998,0.021999644883497812,1713.125,1.1110243021644486,0.012250638453119298,15,C++
14, n-body,21.220625,0.10627021866449714,1713.4375,1.539835624344365,0.012384825825278131,-1,C++
149, n-body,20.1375,0.09430668056929994,1725.3125,0.7680128579652817,0.011671798587212462,25,C
113, n-body,20.019375,0.024358969087381516,1725.375,1.3635890143294642,0.011602912410345577,15,C
5, n-body,20.586875,0.025179046348104982,1726.1875,1.1301963325015703,0.011926210217603823,-1,C
12, k-nucleotide,39.000625,0.2476506801424128,1761.9375,17.897167199029013,0.022135078571175196,-1,C++
156, k-nucleotide,37.486875,0.16582063917076165,1775.1875,12.11516998436258,0.02111713551385417,25,C++
106, reverse-complement,17.94875,0.05048205126577136,1803.3125,4.996483138168285,0.009953211104564517,10,Python
77, n-body,18.61625,0.02735758578529935,1867.9375,2.9679275176459416,0.009966206042761067,10,C
86, n-body,18.946875,0.02283603238305612,1901.3125,2.3642850399222173,0.009965155649058215,10,C++
120, k-nucleotide,27.668750000000003,0.1052897787061979,1951.0,10.482127646618315,0.014181829830855973,15,C++
1, fannkuch-redux,54.564375000000005,0.050986364598783245,1968.6875,0.46351240544347894,0.027716117971999115,-1,C
18, binary-trees,58.41375,0.8927826933246417,2002.5,26.725456029785533,0.029170411985018727,-1,Java
145, fannkuch-redux,51.461875000000006,0.02788788939665365,2070.0,1.2747548783981961,0.024860809178743965,25,C
162, binary-trees,47.019999999999996,0.658615973082948,2109.0,40.45367721233757,0.022294926505452818,25,Java
62, spectral-norm,8.028749999999999,0.03854785986277323,2350.8125,10.057452150022888,0.003415308536942014,2,Java
84, k-nucleotide,23.26625,0.09610378504512683,2361.3125,11.273413136668061,0.009853100764934754,10,C++
126, binary-trees,35.1375,0.7645137343436023,2412.875,54.92025468804747,0.014562503237838679,15,Java
109, fannkuch-redux,37.995000000000005,0.04198213905936709,2542.9375,6.887205075355315,0.014941381768132329,15,C
38, fasta,5.180625,0.2978982366094167,2729.25,258.8280075648692,0.0018981863149216819,2,C
3, k-nucleotide,77.943125,0.599090130426967,2806.1875,52.572828949467805,0.02777545156907726,-1,C
90, binary-trees,30.143749999999997,0.7877489685807278,3050.3125,85.03214006333135,0.009882184202438273,10,Java
47, fasta,6.705625,0.09280145136257295,3064.1875,0.3903123748998999,0.002188385991392498,2,C++
42, regex-redux,9.504999999999999,0.061441028637222485,3111.4375,4.137764342008858,0.0030548580840849284,2,C
61, reverse-complement,6.53875,0.09333240326917547,3131.6875,11.195527845974928,0.00208793182589259,2,Java
147, k-nucleotide,72.438125,0.6608727066349449,3185.9375,39.98354153586198,0.022736831780284454,25,C
22, mandelbrot,84.385625,0.8925172879978305,3267.9375,31.91878120715138,0.02582228852295982,-1,Java
166, mandelbrot,81.79124999999999,0.7044046688516482,3329.25,34.690596708618315,0.024567470150934894,25,Java
73, fannkuch-redux,33.260625000000005,0.10292404663148418,3338.0625,10.455075023642824,0.009964051002640006,10,C
49, mandelbrot,12.185,0.04555216789572157,3364.75,3.960744879438715,0.0036213686009361765,2,C++
45, binary-trees,13.158125000000002,0.21935185063044263,3465.4375,52.5808529195752,0.0037969592583908963,2,C++
10, fannkuch-redux,90.176875,0.11306628310420425,3526.0625,1.0288798520721456,0.025574383607777796,-1,C++
154, fannkuch-redux,88.87125,0.05851014869234407,3577.25,2.436698586202241,0.024843455168076036,25,C++
111, k-nucleotide,54.044375,0.6626930732812891,3670.1875,45.00447026407488,0.014725235427345334,15,C
21, k-nucleotide,105.390625,1.45320537412129,3804.4375,44.56451608342673,0.027702025595110973,-1,Java
131, n-body,47.06375,0.2598767736832213,4036.0,11.773911839316616,0.011660988602576808,15,Java
23, n-body,47.065,0.2805129230534662,4037.5625,12.913020318655121,0.01165678549867649,-1,Java
167, n-body,46.995000000000005,0.2758169682960062,4039.5,12.272937708633577,0.01163386557742295,25,Java
130, mandelbrot,60.95375,0.4149679957538896,4096.125,35.11743690817996,0.014880832494125546,15,Java
165, k-nucleotide,93.351875,0.6368105953696115,4160.3125,35.26102442853866,0.022438668970179525,25,Java
40, mandelbrot,15.091874999999998,0.10119404317942828,4278.5,1.5,0.0035273752483346963,2,C
24, regex-redux,113.246875,1.1698969973356603,4287.0,46.70117771534247,0.02641634592955447,-1,Java
95, n-body,43.126875,0.10797677701709724,4329.6875,11.122717462472918,0.009960736196319018,10,Java
118, fannkuch-redux,65.64875,0.05278198082679382,4387.875,3.637908052713812,0.014961399310600235,15,C++
36, binary-trees,15.4275,0.0704893608993582,4410.4375,25.507275310193364,0.003497952300650446,2,C
56, fasta,13.87625,0.05935855035291888,4461.9375,8.792530565770017,0.0031099158157190682,2,Java
51, regex-redux,12.3925,0.2004214309898019,4627.0,106.06366012918845,0.0026783012751242707,2,C++
168, regex-redux,100.03,0.7339363051382582,4630.6875,48.43903223382978,0.021601544047185218,25,Java
75, k-nucleotide,46.660624999999996,0.28070154857962565,4684.1875,28.03394984211108,0.009961305989565959,10,C
129, k-nucleotide,70.946875,1.0288143585579455,4918.8125,74.72216768637001,0.01442357784526245,15,Java
94, mandelbrot,50.37625,0.5656508971972032,5078.0,64.8382603097893,0.009920490350531705,10,Java
132, regex-redux,77.4425,0.8688174434252575,5368.125,55.17911176342004,0.014426359296774945,15,Java
82, fannkuch-redux,54.210625,0.09330519479107217,5439.4375,9.26666572991602,0.009966218933483472,10,C++
48, k-nucleotide,20.956249999999997,0.22030873223728556,6259.5625,26.659821712644668,0.0033478777470470175,2,C++
93, k-nucleotide,62.5075,1.1298423562603757,6317.875,120.75019409922288,0.009893753833369606,10,Java
70, reverse-complement,16.899375,0.11913588617624771,6508.75,12.55736835487436,0.0025964086806222393,2,Python
96, regex-redux,68.21,0.6836665854054889,6870.125,68.62204000902334,0.009928494750823311,10,Java
33, regex-redux,128.59812499999998,0.6461541877717732,7129.3125,20.511334518992175,0.01803794194741779,-1,Python
177, regex-redux,121.815625,0.3234186286765189,7355.4375,10.404138299253813,0.016561302437822358,25,Python
54, binary-trees,28.088749999999997,0.5642237477277964,7505.25,204.82873943858561,0.003742546883847973,2,Java
141, regex-redux,105.63499999999999,0.25330317802980656,7883.6875,15.353007645083748,0.013399186611595145,15,Python
19, fannkuch-redux,264.89125,3.924894704001624,7908.3125,119.35017739303952,0.033495293717844356,-1,Java
41, n-body,15.62375,0.422372391971824,7984.5625,225.8954317682188,0.0019567446557028014,2,C
50, n-body,16.57125,0.15917266568101454,8163.375,1.2183492931011204,0.0020299508475354862,2,C++
37, fannkuch-redux,31.6725,0.14471955638406273,8919.9375,9.430460951088234,0.003550753578710613,2,C
163, fannkuch-redux,222.374375,3.899501520627348,8969.8125,157.83940364734656,0.024791418438233796,25,Java
105, regex-redux,94.1825,0.27614534216604,9454.6875,27.694130131672306,0.009961460915551149,10,Python
127, fannkuch-redux,163.31,2.923514580090205,10929.5625,196.7358536051576,0.014942043654537865,15,Java
39, k-nucleotide,42.15625,0.23900509931798547,11199.3125,25.765089632097148,0.003764181953133284,2,C
91, fannkuch-redux,142.24062500000002,2.549094125248222,14284.25,256.08311638997213,0.009957864431104189,10,Java
58, mandelbrot,48.235625,0.601601703268035,14391.0,149.298777623931,0.0033517910499617815,2,Java
46, fannkuch-redux,52.985625,0.2945540856532125,15984.75,15.441421566682259,0.0033147609440247736,2,C++
57, k-nucleotide,59.990624999999994,0.7078529927710969,17112.375,110.47786825876031,0.0035056866741174147,2,Java
59, n-body,34.56999999999999,0.7005979588894045,17618.125,377.22023987983465,0.001962183830572209,2,Java
60, regex-redux,65.2825,0.6959211521429695,19043.1875,209.61966115741623,0.00342812882559708,2,Java
27, binary-trees,987.174375,2.2041635849852503,31057.8125,60.97460408850557,0.031785058107360264,-1,Python
69, regex-redux,89.323125,0.7597015758671276,33055.375,254.65193770124742,0.002702226944937094,2,Python
171, binary-trees,791.3425,2.8730025670019845,35297.6875,161.34656749912594,0.022419103234454098,25,Python
30, k-nucleotide,1250.750625,5.632497746060351,35700.0,145.22095234503868,0.035035031512605036,-1,Python
55, fannkuch-redux,142.11625,1.6700818655083962,36012.0625,503.25161062211214,0.003946351309370298,2,Java
174, k-nucleotide,1008.8712499999999,3.3537569884384926,40805.4375,144.89218782857134,0.0247239415090207,25,Python
135, binary-trees,608.163125,1.7350926443204717,41833.25,90.48031553879551,0.01453779290396993,15,Python
173, fasta,553.771875,2.4783366870494015,43291.9375,72.21449711623006,0.012791570601338875,25,Python
29, fasta,564.105,2.9029037186927154,43296.75,104.73329222362868,0.013028807012073654,-1,Python
137, fasta,557.9393749999999,1.9474132482282787,43327.375,106.3701526510139,0.012877294666478177,15,Python
138, k-nucleotide,718.0875,1.3196803590263813,48091.8125,88.11726473143614,0.014931595684816413,15,Python
101, fasta,486.251875,1.1748256187090116,48822.5625,118.69023166945964,0.00995957299455554,10,Python
99, binary-trees,529.805625,2.1177994733626186,53629.9375,228.20398461409476,0.009878915577703217,10,Python
102, k-nucleotide,618.009375,3.0530875125641366,62041.1875,305.68125121398924,0.009961275725097944,10,Python
35, spectral-norm,2873.63,12.484143943418772,75470.5625,261.08115805961563,0.038076170427376904,-1,Python
179, spectral-norm,2219.245,9.892391647119508,91039.0625,430.4993421525171,0.024376843731228007,25,Python
31, mandelbrot,3789.475,17.904804173740654,99843.125,469.0933908882111,0.03795429079368259,-1,Python
143, spectral-norm,1686.3849999999998,7.607833134342527,112761.9375,508.4912079807772,0.014955268039802879,15,Python
175, mandelbrot,2944.67625,12.371301909560694,120089.0,519.6028531484407,0.02452078250297696,25,Python
63, binary-trees,504.66937500000006,3.2834537242627664,125276.0,414.00015096615607,0.0040284601599667935,2,Python
66, k-nucleotide,602.4037500000001,2.8346403541719396,139632.4375,590.5429671867662,0.0043142106575343574,2,Python
139, mandelbrot,2241.6349999999998,9.47847100011389,149854.5625,630.593170034175,0.014958737075489443,15,Python
107, spectral-norm,1519.0925,9.03684091649287,152501.0,910.7498970628544,0.009961196975757536,10,Python
103, mandelbrot,2051.2700000000004,9.6852368324166,205909.625,979.1493677549917,0.009961991820440644,10,Python
65, fasta,425.94,5.351221823097979,206252.5625,1665.6730985081526,0.0020651379785887507,2,Python
28, fannkuch-redux,8146.280000000001,55.246754768945515,234317.75,1555.9818644508682,0.03476595349690752,-1,Python
140, n-body,3241.3824999999997,13.156583190555189,237960.4375,769.8451929406002,0.013621518492963771,15,Python
176, n-body,3289.4831249999997,20.63583010165506,238752.3125,1374.7146848869222,0.013777806340619213,25,Python
32, n-body,3283.128125,21.302367010132375,239380.5,1468.9479228345708,0.01371510262949572,-1,Python
172, fannkuch-redux,6726.210625000001,29.12426446898489,270307.625,1331.2586560751445,0.024883540096214456,25,Python
104, n-body,2726.6437499999997,12.262611301737497,273769.125,1232.4969510611375,0.009959646654822744,10,Python
136, fannkuch-redux,5056.475,31.156713762847215,338140.5,2087.016920151823,0.014953769217233666,15,Python
71, spectral-norm,1550.756875,9.663536308431574,342796.125,1745.496916174589,0.004523845988632457,2,Python
67, mandelbrot,2062.9425,10.619252857428302,451360.3125,2179.162158914235,0.0045705004247576595,2,Python
100, fannkuch-redux,4568.48625,20.46787509580558,458636.3125,2055.888515908329,0.009961021675535123,10,Python
64, fannkuch-redux,4619.346874999999,35.120586149498905,1063864.6875,6995.57151631257,0.004342043616331611,2,Python
68, n-body,2504.8450000000003,20.43572759898699,1138567.875,7654.760943973039,0.00219999620136832,2,Python
