Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time(ms),Temperature,Memory,Perf
Python, spectral-norm, -1, 2874.68, 2847.44, 38.58, 0.00, 75365, 70.5, , 1
Python, spectral-norm, -1, 2871.60, 2844.38, 38.58, 0.00, 75326, 71.0, , 1
Python, spectral-norm, -1, 2883.92, 2856.64, 38.65, 0.00, 75503, 70.0, , 1
Python, spectral-norm, -1, 2855.81, 2828.58, 38.58, 0.00, 75362, 70.8, , 1
Python, spectral-norm, -1, 2904.41, 2876.88, 39.00, 0.00, 76175, 71.0, , 1
Python, spectral-norm, -1, 2874.64, 2847.42, 38.56, 0.00, 75325, 70.8, , 1
Python, spectral-norm, -1, 2896.29, 2869.01, 38.65, 0.00, 75482, 70.8, , 1
Python, spectral-norm, -1, 2888.37, 2860.85, 38.96, 0.00, 76138, 70.8, , 1
Python, spectral-norm, -1, 2866.48, 2839.29, 38.52, 0.00, 75213, 70.8, , 1
Python, spectral-norm, -1, 2865.69, 2838.48, 38.54, 0.00, 75287, 70.0, , 1
Python, spectral-norm, -1, 2888.41, 2861.09, 38.72, 0.00, 75616, 71.0, , 1
Python, spectral-norm, -1, 2867.13, 2839.88, 38.60, 0.00, 75385, 70.5, , 1
Python, spectral-norm, -1, 2844.95, 2817.78, 38.51, 0.00, 75234, 70.5, , 1
Python, spectral-norm, -1, 2875.32, 2847.83, 38.97, 0.00, 76072, 71.0, , 1
C, binary-trees, 2, 15.53, 13.84, 3.22, 0.00, 4395, 57.8, , 1
C, binary-trees, 2, 15.37, 13.67, 3.22, 0.00, 4398, 57.2, , 1
C, binary-trees, 2, 15.33, 13.64, 3.22, 0.00, 4387, 57.0, , 1
C, binary-trees, 2, 15.42, 13.73, 3.21, 0.00, 4382, 56.8, , 1
C, binary-trees, 2, 15.45, 13.75, 3.26, 0.00, 4394, 56.8, , 1
C, binary-trees, 2, 15.40, 13.71, 3.21, 0.00, 4400, 56.2, , 1
C, binary-trees, 2, 15.54, 13.84, 3.22, 0.00, 4415, 55.5, , 1
C, binary-trees, 2, 15.30, 13.62, 3.21, 0.00, 4377, 55.2, , 1
C, binary-trees, 2, 15.21, 13.51, 3.22, 0.00, 4401, 55.0, , 1
C, binary-trees, 2, 15.29, 13.60, 3.22, 0.00, 4402, 55.0, , 1
C, binary-trees, 2, 15.46, 13.76, 3.22, 0.00, 4412, 55.0, , 1
C, binary-trees, 2, 15.39, 13.70, 3.22, 0.00, 4392, 54.8, , 1
C, binary-trees, 2, 15.32, 13.60, 3.26, 0.00, 4474, 54.8, , 1
C, binary-trees, 2, 15.43, 13.73, 3.22, 0.00, 4429, 54.2, , 1
C, binary-trees, 2, 15.49, 13.80, 3.22, 0.00, 4406, 53.8, , 1
C, binary-trees, 2, 15.54, 13.84, 3.23, 0.00, 4429, 53.5, , 1
C, binary-trees, 2, 15.44, 13.74, 3.23, 0.00, 4436, 53.2, , 1
C, binary-trees, 2, 16.23, 14.42, 3.39, 0.00, 4752, 53.5, , 1
C, binary-trees, 2, 15.51, 13.81, 3.23, 0.00, 4408, 53.0, , 1
C, binary-trees, 2, 15.46, 13.75, 3.26, 0.00, 4448, 53.0, , 1
C, fannkuch-redux, 2, 31.73, 28.55, 4.55, 0.00, 8922, 52.5, , 1
C, fannkuch-redux, 2, 31.52, 28.35, 4.55, 0.00, 8920, 52.2, , 1
C, fannkuch-redux, 2, 31.37, 28.21, 4.55, 0.00, 8925, 52.0, , 1
C, fannkuch-redux, 2, 31.39, 28.22, 4.56, 0.00, 8934, 51.8, , 1
C, fannkuch-redux, 2, 31.67, 28.48, 4.56, 0.00, 8941, 51.8, , 1
C, fannkuch-redux, 2, 31.74, 28.55, 4.55, 0.00, 8917, 51.5, , 1
C, fannkuch-redux, 2, 31.31, 28.12, 4.55, 0.00, 8919, 50.8, , 1
C, fannkuch-redux, 2, 31.55, 28.38, 4.55, 0.00, 8920, 50.8, , 1
C, fannkuch-redux, 2, 31.91, 28.74, 4.55, 0.00, 8920, 50.8, , 1
C, fannkuch-redux, 2, 31.81, 28.65, 4.55, 0.00, 8919, 50.5, , 1
C, fannkuch-redux, 2, 31.81, 28.64, 4.56, 0.00, 8925, 50.5, , 1
C, fannkuch-redux, 2, 31.92, 28.75, 4.56, 0.00, 8925, 50.2, , 1
C, fannkuch-redux, 2, 31.83, 28.67, 4.56, 0.00, 8935, 50.2, , 1
C, fannkuch-redux, 2, 31.71, 28.57, 4.55, 0.00, 8908, 49.8, , 1
C, fannkuch-redux, 2, 31.43, 28.31, 4.55, 0.00, 8911, 49.8, , 1
C, fannkuch-redux, 2, 31.75, 28.62, 4.55, 0.00, 8914, 49.5, , 1
C, fannkuch-redux, 2, 32.12, 28.96, 4.55, 0.00, 8911, 49.8, , 1
C, fannkuch-redux, 2, 31.56, 28.40, 4.55, 0.00, 8911, 49.2, , 1
C, fannkuch-redux, 2, 31.75, 28.58, 4.55, 0.00, 8908, 49.2, , 1
C, fannkuch-redux, 2, 31.60, 28.43, 4.55, 0.00, 8914, 49.5, , 1
C, fasta, 2, 6.09, 4.96, 1.61, 0.00, 3159, 48.8, , 1
C, fasta, 2, 5.76, 4.63, 1.62, 0.00, 3160, 48.5, , 1
C, fasta, 2, 5.63, 4.50, 1.61, 0.00, 3157, 48.5, , 1
C, fasta, 2, 5.56, 4.43, 1.61, 0.00, 3157, 48.5, , 1
C, fasta, 2, 5.69, 4.56, 1.61, 0.00, 3159, 48.5, , 1
C, fasta, 2, 5.65, 4.52, 1.61, 0.00, 3156, 48.8, , 1
C, fasta, 2, 5.11, 4.14, 1.39, 0.00, 2720, 48.2, , 1
C, fasta, 2, 4.76, 3.88, 1.26, 0.00, 2470, 48.5, , 1
C, fasta, 2, 4.92, 4.02, 1.29, 0.00, 2533, 48.5, , 1
C, fasta, 2, 4.84, 3.96, 1.26, 0.00, 2476, 48.2, , 1
C, fasta, 2, 4.74, 3.88, 1.24, 0.00, 2435, 48.8, , 1
C, fasta, 2, 4.93, 4.02, 1.29, 0.00, 2530, 48.5, , 1
C, fasta, 2, 4.95, 4.05, 1.30, 0.00, 2538, 48.5, , 1
C, fasta, 2, 4.69, 3.84, 1.23, 0.00, 2406, 48.2, , 1
C, fasta, 2, 4.97, 4.07, 1.30, 0.00, 2534, 48.0, , 1
C, fasta, 2, 5.07, 4.14, 1.32, 0.00, 2588, 48.2, , 1
C, fasta, 2, 5.07, 4.14, 1.32, 0.00, 2591, 48.2, , 1
C, fasta, 2, 5.28, 4.32, 1.38, 0.00, 2695, 48.0, , 1
C, fasta, 2, 5.35, 4.36, 1.41, 0.00, 2753, 48.0, , 1
C, fasta, 2, 5.11, 4.18, 1.33, 0.00, 2611, 48.0, , 1
C, k-nucleotide, 2, 42.31, 38.26, 9.09, 0.00, 11180, 48.0, , 1
C, k-nucleotide, 2, 42.32, 38.27, 9.16, 0.00, 11179, 47.8, , 1
C, k-nucleotide, 2, 42.23, 38.16, 9.07, 0.00, 11222, 47.2, , 1
C, k-nucleotide, 2, 42.20, 38.22, 8.55, 0.00, 11207, 48.0, , 1
C, k-nucleotide, 2, 42.27, 38.21, 9.18, 0.00, 11266, 47.8, , 1
C, k-nucleotide, 2, 41.51, 37.55, 8.46, 0.00, 11199, 47.5, , 1
C, k-nucleotide, 2, 41.57, 37.56, 8.88, 0.00, 11213, 47.8, , 1
C, k-nucleotide, 2, 41.77, 37.79, 8.79, 0.00, 11150, 47.8, , 1
C, k-nucleotide, 2, 42.10, 38.06, 9.02, 0.00, 11179, 47.5, , 1
C, k-nucleotide, 2, 41.98, 37.97, 8.89, 0.00, 11194, 47.5, , 1
C, k-nucleotide, 2, 42.40, 38.38, 8.96, 0.00, 11182, 47.8, , 1
C, k-nucleotide, 2, 42.14, 38.16, 8.42, 0.00, 11189, 47.2, , 1
C, k-nucleotide, 2, 42.34, 38.27, 9.22, 0.00, 11215, 47.5, , 1
C, k-nucleotide, 2, 42.75, 38.72, 8.78, 0.00, 11250, 47.0, , 1
C, k-nucleotide, 2, 42.77, 38.77, 8.66, 0.00, 11190, 47.0, , 1
C, k-nucleotide, 2, 42.46, 38.45, 8.65, 0.00, 11192, 47.0, , 1
C, k-nucleotide, 2, 42.00, 37.97, 8.75, 0.00, 11217, 47.2, , 1
C, k-nucleotide, 2, 41.54, 37.54, 8.69, 0.00, 11171, 46.8, , 1
C, k-nucleotide, 2, 41.98, 37.93, 9.00, 0.00, 11183, 46.8, , 1
C, k-nucleotide, 2, 42.43, 38.31, 9.57, 0.00, 11221, 47.0, , 1
C, mandelbrot, 2, 15.10, 13.57, 2.20, 0.00, 4281, 47.0, , 1
C, mandelbrot, 2, 15.22, 13.69, 2.20, 0.00, 4278, 47.0, , 1
C, mandelbrot, 2, 15.18, 13.65, 2.19, 0.00, 4276, 46.8, , 1
C, mandelbrot, 2, 15.18, 13.65, 2.19, 0.00, 4278, 47.0, , 1
C, mandelbrot, 2, 15.14, 13.61, 2.19, 0.00, 4277, 47.2, , 1
C, mandelbrot, 2, 15.26, 13.72, 2.19, 0.00, 4278, 46.8, , 1
C, mandelbrot, 2, 14.96, 13.43, 2.19, 0.00, 4277, 47.2, , 1
C, mandelbrot, 2, 15.21, 13.68, 2.19, 0.00, 4279, 47.0, , 1
C, mandelbrot, 2, 14.99, 13.46, 2.20, 0.00, 4280, 47.0, , 1
C, mandelbrot, 2, 14.97, 13.44, 2.19, 0.00, 4280, 47.0, , 1
C, mandelbrot, 2, 15.09, 13.57, 2.19, 0.00, 4277, 46.8, , 1
C, mandelbrot, 2, 15.18, 13.65, 2.19, 0.00, 4279, 46.8, , 1
C, mandelbrot, 2, 15.12, 13.58, 2.20, 0.00, 4281, 46.8, , 1
C, mandelbrot, 2, 15.21, 13.68, 2.19, 0.00, 4277, 46.8, , 1
C, mandelbrot, 2, 14.90, 13.37, 2.20, 0.00, 4278, 46.8, , 1
C, mandelbrot, 2, 14.70, 13.17, 2.19, 0.00, 4276, 47.0, , 1
C, mandelbrot, 2, 14.76, 13.24, 2.20, 0.00, 4279, 46.5, , 1
C, mandelbrot, 2, 15.14, 13.61, 2.20, 0.00, 4278, 46.5, , 1
C, mandelbrot, 2, 14.94, 13.41, 2.20, 0.00, 4280, 46.2, , 1
C, mandelbrot, 2, 15.16, 13.62, 2.20, 0.00, 4278, 46.8, , 1
C, n-body, 2, 16.40, 13.45, 4.19, 0.00, 8219, 45.8, , 1
C, n-body, 2, 16.06, 13.12, 4.19, 0.00, 8218, 45.8, , 1
C, n-body, 2, 16.19, 13.27, 4.19, 0.00, 8218, 45.5, , 1
C, n-body, 2, 16.17, 13.25, 4.19, 0.00, 8218, 45.2, , 1
C, n-body, 2, 16.13, 13.21, 4.20, 0.00, 8218, 45.5, , 1
C, n-body, 2, 16.21, 13.28, 4.20, 0.00, 8218, 45.2, , 1
C, n-body, 2, 15.68, 12.76, 4.20, 0.00, 8219, 45.2, , 1
C, n-body, 2, 15.95, 13.02, 4.19, 0.00, 8219, 45.5, , 1
C, n-body, 2, 15.55, 12.72, 4.07, 0.00, 7973, 45.2, , 1
C, n-body, 2, 16.01, 13.09, 4.17, 0.00, 8167, 45.0, , 1
C, n-body, 2, 15.47, 12.66, 4.02, 0.00, 7875, 45.2, , 1
C, n-body, 2, 15.06, 12.32, 3.91, 0.00, 7674, 45.0, , 1
C, n-body, 2, 14.55, 11.89, 3.79, 0.00, 7420, 45.0, , 1
C, n-body, 2, 14.51, 11.88, 3.78, 0.00, 7397, 45.0, , 1
C, n-body, 2, 15.10, 12.35, 3.93, 0.00, 7689, 45.2, , 1
C, n-body, 2, 15.54, 12.71, 4.04, 0.00, 7913, 45.0, , 1
C, n-body, 2, 15.49, 12.68, 4.04, 0.00, 7906, 44.8, , 1
C, n-body, 2, 14.83, 12.13, 3.86, 0.00, 7565, 45.5, , 1
C, n-body, 2, 15.63, 12.80, 4.07, 0.00, 7964, 45.0, , 1
C, n-body, 2, 15.12, 12.37, 3.94, 0.00, 7717, 45.0, , 1
C, regex-redux, 2, 9.57, 8.44, 1.91, 0.00, 3112, 45.5, , 1
C, regex-redux, 2, 9.43, 8.31, 1.91, 0.00, 3105, 45.0, , 1
C, regex-redux, 2, 9.62, 8.50, 1.91, 0.00, 3110, 45.2, , 1
C, regex-redux, 2, 9.67, 8.54, 1.91, 0.00, 3110, 45.2, , 1
C, regex-redux, 2, 9.50, 8.37, 1.91, 0.00, 3107, 44.8, , 1
C, regex-redux, 2, 9.53, 8.40, 1.91, 0.00, 3121, 45.0, , 1
C, regex-redux, 2, 9.42, 8.29, 1.91, 0.00, 3114, 45.0, , 1
C, regex-redux, 2, 9.60, 8.47, 1.91, 0.00, 3108, 45.0, , 1
C, regex-redux, 2, 9.49, 8.36, 1.91, 0.00, 3113, 45.0, , 1
C, regex-redux, 2, 9.41, 8.28, 1.91, 0.00, 3111, 45.2, , 1
C, regex-redux, 2, 9.51, 8.38, 1.91, 0.00, 3119, 45.2, , 1
C, regex-redux, 2, 9.56, 8.43, 1.91, 0.00, 3109, 45.0, , 1
C, regex-redux, 2, 9.53, 8.40, 1.91, 0.00, 3109, 45.0, , 1
C, regex-redux, 2, 9.96, 8.82, 1.93, 0.00, 3142, 45.2, , 1
C, regex-redux, 2, 9.41, 8.27, 1.91, 0.00, 3113, 44.8, , 1
C, regex-redux, 2, 9.43, 8.30, 1.91, 0.00, 3110, 45.2, , 1
C, regex-redux, 2, 9.47, 8.34, 1.91, 0.00, 3109, 44.8, , 1
C, regex-redux, 2, 9.44, 8.31, 1.92, 0.00, 3115, 44.8, , 1
C, regex-redux, 2, 9.54, 8.41, 1.92, 0.00, 3113, 45.0, , 1
C, regex-redux, 2, 9.44, 8.31, 1.91, 0.00, 3109, 45.0, , 1
C, reverse-complement, 2, 0.82, 0.67, 0.31, 0.00, 348, 45.2, , 1
C, reverse-complement, 2, 0.84, 0.69, 0.31, 0.00, 351, 45.2, , 1
C, reverse-complement, 2, 0.84, 0.69, 0.31, 0.00, 350, 44.8, , 1
C, reverse-complement, 2, 0.84, 0.69, 0.31, 0.00, 353, 44.8, , 1
C, reverse-complement, 2, 0.83, 0.67, 0.31, 0.00, 350, 44.8, , 1
C, reverse-complement, 2, 0.80, 0.64, 0.31, 0.00, 353, 44.8, , 1
C, reverse-complement, 2, 0.82, 0.67, 0.31, 0.00, 353, 44.8, , 1
C, reverse-complement, 2, 0.81, 0.65, 0.31, 0.00, 347, 44.8, , 1
C, reverse-complement, 2, 0.82, 0.67, 0.31, 0.00, 350, 45.0, , 1
C, reverse-complement, 2, 0.84, 0.68, 0.31, 0.00, 348, 45.0, , 1
C, reverse-complement, 2, 0.82, 0.67, 0.31, 0.00, 348, 45.0, , 1
C, reverse-complement, 2, 0.83, 0.68, 0.31, 0.00, 349, 45.0, , 1
C, reverse-complement, 2, 0.83, 0.67, 0.31, 0.00, 351, 45.0, , 1
C, reverse-complement, 2, 0.82, 0.67, 0.31, 0.00, 347, 45.0, , 1
C, reverse-complement, 2, 0.84, 0.68, 0.31, 0.00, 352, 45.0, , 1
C, reverse-complement, 2, 0.83, 0.68, 0.31, 0.00, 347, 45.0, , 1
C, reverse-complement, 2, 0.84, 0.69, 0.31, 0.00, 351, 45.0, , 1
C, reverse-complement, 2, 0.84, 0.69, 0.31, 0.00, 355, 45.2, , 1
C, reverse-complement, 2, 0.86, 0.71, 0.32, 0.00, 355, 45.2, , 1
C, reverse-complement, 2, 0.84, 0.69, 0.31, 0.00, 349, 45.2, , 1
C, spectral-norm, 2, 5.30, 4.80, 0.71, 0.00, 1384, 45.0, , 1
C, spectral-norm, 2, 5.31, 4.82, 0.71, 0.00, 1385, 45.5, , 1
C, spectral-norm, 2, 5.30, 4.80, 0.71, 0.00, 1385, 45.0, , 1
C, spectral-norm, 2, 5.27, 4.77, 0.71, 0.00, 1385, 45.2, , 1
C, spectral-norm, 2, 5.27, 4.78, 0.71, 0.00, 1385, 45.5, , 1
C, spectral-norm, 2, 5.30, 4.80, 0.71, 0.00, 1387, 45.5, , 1
C, spectral-norm, 2, 5.27, 4.77, 0.71, 0.00, 1386, 45.2, , 1
C, spectral-norm, 2, 5.24, 4.75, 0.71, 0.00, 1385, 45.5, , 1
C, spectral-norm, 2, 5.29, 4.79, 0.71, 0.00, 1384, 45.0, , 1
C, spectral-norm, 2, 5.22, 4.72, 0.71, 0.00, 1387, 45.5, , 1
C, spectral-norm, 2, 5.26, 4.76, 0.71, 0.00, 1385, 45.5, , 1
C, spectral-norm, 2, 5.29, 4.79, 0.71, 0.00, 1385, 45.5, , 1
C, spectral-norm, 2, 5.29, 4.79, 0.71, 0.00, 1385, 45.2, , 1
C, spectral-norm, 2, 5.31, 4.81, 0.71, 0.00, 1393, 45.2, , 1
C, spectral-norm, 2, 5.30, 4.80, 0.72, 0.00, 1398, 45.2, , 1
C, spectral-norm, 2, 5.24, 4.75, 0.71, 0.00, 1383, 45.2, , 1
C, spectral-norm, 2, 5.28, 4.79, 0.71, 0.00, 1383, 45.5, , 1
C, spectral-norm, 2, 5.29, 4.79, 0.71, 0.00, 1382, 45.0, , 1
C, spectral-norm, 2, 5.29, 4.80, 0.71, 0.00, 1383, 45.0, , 1
C, spectral-norm, 2, 5.29, 4.79, 0.71, 0.00, 1384, 45.2, , 1
C++, binary-trees, 2, 13.58, 12.11, 2.74, 0.00, 3530, 45.0, , 1
C++, binary-trees, 2, 13.54, 12.14, 2.63, 0.00, 3493, 45.5, , 1
C++, binary-trees, 2, 13.30, 11.91, 2.67, 0.00, 3474, 45.8, , 1
C++, binary-trees, 2, 13.71, 12.23, 2.84, 0.00, 3551, 45.2, , 1
C++, binary-trees, 2, 13.37, 11.97, 2.63, 0.00, 3510, 45.5, , 1
C++, binary-trees, 2, 13.08, 11.70, 2.62, 0.00, 3411, 45.0, , 1
C++, binary-trees, 2, 13.34, 11.84, 2.83, 0.00, 3553, 45.2, , 1
C++, binary-trees, 2, 13.23, 11.81, 2.74, 0.00, 3467, 45.2, , 1
C++, binary-trees, 2, 12.72, 11.40, 2.68, 0.00, 3347, 45.5, , 1
C++, binary-trees, 2, 12.94, 11.56, 2.68, 0.00, 3443, 45.0, , 1
C++, binary-trees, 2, 12.95, 11.59, 2.73, 0.00, 3428, 45.2, , 1
C++, binary-trees, 2, 13.02, 11.63, 2.65, 0.00, 3464, 45.0, , 1
C++, binary-trees, 2, 12.87, 11.48, 2.65, 0.00, 3438, 45.2, , 1
C++, binary-trees, 2, 13.30, 11.91, 2.64, 0.00, 3488, 45.5, , 1
C++, binary-trees, 2, 13.32, 11.92, 2.64, 0.00, 3511, 45.0, , 1
C++, binary-trees, 2, 12.99, 11.66, 2.70, 0.00, 3359, 45.5, , 1
C++, binary-trees, 2, 13.14, 11.76, 2.64, 0.00, 3441, 45.5, , 1
C++, binary-trees, 2, 12.62, 11.22, 2.68, 0.00, 3382, 45.8, , 1
C++, binary-trees, 2, 12.73, 11.35, 2.62, 0.00, 3403, 45.2, , 1
C++, binary-trees, 2, 13.41, 11.92, 2.84, 0.00, 3564, 45.2, , 1
C++, fannkuch-redux, 2, 52.24, 46.56, 8.16, 0.00, 15993, 45.5, , 1
C++, fannkuch-redux, 2, 52.11, 46.43, 8.15, 0.00, 15981, 45.0, , 1
C++, fannkuch-redux, 2, 52.11, 46.43, 8.17, 0.00, 16002, 45.0, , 1
C++, fannkuch-redux, 2, 53.32, 47.62, 8.17, 0.00, 16000, 45.2, , 1
C++, fannkuch-redux, 2, 53.35, 47.66, 8.16, 0.00, 15992, 44.8, , 1
C++, fannkuch-redux, 2, 52.92, 47.24, 8.15, 0.00, 15972, 45.0, , 1
C++, fannkuch-redux, 2, 52.79, 47.09, 8.17, 0.00, 16004, 45.0, , 1
C++, fannkuch-redux, 2, 53.17, 47.48, 8.15, 0.00, 15968, 44.8, , 1
C++, fannkuch-redux, 2, 53.84, 48.15, 8.16, 0.00, 15992, 44.8, , 1
C++, fannkuch-redux, 2, 53.17, 47.48, 8.15, 0.00, 15970, 44.5, , 1
C++, fannkuch-redux, 2, 53.19, 47.50, 8.15, 0.00, 15967, 44.8, , 1
C++, fannkuch-redux, 2, 53.16, 47.46, 8.16, 0.00, 15993, 44.8, , 1
C++, fannkuch-redux, 2, 53.30, 47.60, 8.16, 0.00, 15984, 44.8, , 1
C++, fannkuch-redux, 2, 53.09, 47.39, 8.16, 0.00, 15984, 45.0, , 1
C++, fannkuch-redux, 2, 52.80, 47.09, 8.17, 0.00, 16010, 44.5, , 1
C++, fannkuch-redux, 2, 52.72, 47.03, 8.16, 0.00, 15993, 44.5, , 1
C++, fannkuch-redux, 2, 52.55, 46.87, 8.15, 0.00, 15960, 44.8, , 1
C++, fannkuch-redux, 2, 53.00, 47.29, 8.16, 0.00, 16002, 44.5, , 1
C++, fannkuch-redux, 2, 53.00, 47.31, 8.15, 0.00, 15964, 44.8, , 1
C++, fannkuch-redux, 2, 53.74, 48.06, 8.15, 0.00, 15971, 44.8, , 1
C++, fasta, 2, 6.56, 5.47, 1.57, 0.00, 3065, 44.2, , 1
C++, fasta, 2, 6.53, 5.44, 1.57, 0.00, 3065, 44.2, , 1
C++, fasta, 2, 6.48, 5.39, 1.57, 0.00, 3065, 44.2, , 1
C++, fasta, 2, 6.61, 5.52, 1.57, 0.00, 3064, 44.5, , 1
C++, fasta, 2, 6.58, 5.50, 1.57, 0.00, 3064, 44.5, , 1
C++, fasta, 2, 6.63, 5.54, 1.57, 0.00, 3064, 44.5, , 1
C++, fasta, 2, 6.74, 5.66, 1.57, 0.00, 3064, 44.0, , 1
C++, fasta, 2, 6.67, 5.58, 1.57, 0.00, 3064, 44.2, , 1
C++, fasta, 2, 6.73, 5.64, 1.57, 0.00, 3065, 44.5, , 1
C++, fasta, 2, 6.72, 5.63, 1.56, 0.00, 3064, 44.0, , 1
C++, fasta, 2, 6.83, 5.74, 1.57, 0.00, 3064, 44.0, , 1
C++, fasta, 2, 6.87, 5.78, 1.57, 0.00, 3064, 44.5, , 1
C++, fasta, 2, 6.87, 5.78, 1.57, 0.00, 3064, 44.0, , 1
C++, fasta, 2, 6.83, 5.74, 1.57, 0.00, 3064, 44.2, , 1
C++, fasta, 2, 6.71, 5.62, 1.57, 0.00, 3064, 44.2, , 1
C++, fasta, 2, 6.85, 5.77, 1.57, 0.00, 3064, 44.5, , 1
C++, fasta, 2, 6.85, 5.76, 1.57, 0.00, 3064, 44.2, , 1
C++, fasta, 2, 6.61, 5.52, 1.57, 0.00, 3064, 44.2, , 1
C++, fasta, 2, 6.68, 5.59, 1.57, 0.00, 3064, 43.8, , 1
C++, fasta, 2, 6.69, 5.60, 1.57, 0.00, 3065, 44.0, , 1
C++, k-nucleotide, 2, 21.36, 18.32, 6.67, 0.00, 6316, 44.5, , 1
C++, k-nucleotide, 2, 21.24, 18.23, 6.53, 0.00, 6252, 44.5, , 1
C++, k-nucleotide, 2, 21.42, 18.42, 6.52, 0.00, 6282, 44.8, , 1
C++, k-nucleotide, 2, 21.94, 18.90, 6.60, 0.00, 6492, 44.2, , 1
C++, k-nucleotide, 2, 21.16, 18.16, 6.54, 0.00, 6248, 44.8, , 1
C++, k-nucleotide, 2, 21.08, 18.08, 6.60, 0.00, 6280, 44.5, , 1
C++, k-nucleotide, 2, 20.94, 17.93, 6.56, 0.00, 6265, 44.5, , 1
C++, k-nucleotide, 2, 20.96, 17.96, 6.51, 0.00, 6236, 44.5, , 1
C++, k-nucleotide, 2, 20.79, 17.78, 6.59, 0.00, 6260, 44.2, , 1
C++, k-nucleotide, 2, 20.75, 17.76, 6.55, 0.00, 6229, 44.2, , 1
C++, k-nucleotide, 2, 20.75, 17.75, 6.50, 0.00, 6214, 44.5, , 1
C++, k-nucleotide, 2, 20.72, 17.75, 6.50, 0.00, 6227, 44.5, , 1
C++, k-nucleotide, 2, 20.87, 17.85, 6.57, 0.00, 6264, 44.8, , 1
C++, k-nucleotide, 2, 20.86, 17.83, 6.60, 0.00, 6253, 44.8, , 1
C++, k-nucleotide, 2, 20.84, 17.81, 6.67, 0.00, 6305, 44.5, , 1
C++, k-nucleotide, 2, 20.69, 17.70, 6.47, 0.00, 6236, 44.5, , 1
C++, k-nucleotide, 2, 20.78, 17.77, 6.57, 0.00, 6273, 44.5, , 1
C++, k-nucleotide, 2, 20.67, 17.68, 6.54, 0.00, 6242, 44.2, , 1
C++, k-nucleotide, 2, 21.50, 18.39, 6.78, 0.00, 6553, 44.0, , 1
C++, k-nucleotide, 2, 20.78, 17.78, 6.52, 0.00, 6249, 44.5, , 1
C++, mandelbrot, 2, 12.07, 10.88, 1.73, 0.00, 3360, 44.5, , 1
C++, mandelbrot, 2, 12.20, 11.01, 1.73, 0.00, 3367, 44.8, , 1
C++, mandelbrot, 2, 12.19, 10.99, 1.73, 0.00, 3373, 44.5, , 1
C++, mandelbrot, 2, 12.23, 11.04, 1.73, 0.00, 3369, 44.8, , 1
C++, mandelbrot, 2, 12.16, 10.96, 1.72, 0.00, 3360, 44.2, , 1
C++, mandelbrot, 2, 12.20, 11.00, 1.73, 0.00, 3364, 44.2, , 1
C++, mandelbrot, 2, 12.05, 10.85, 1.73, 0.00, 3364, 44.8, , 1
C++, mandelbrot, 2, 12.14, 10.94, 1.73, 0.00, 3366, 44.2, , 1
C++, mandelbrot, 2, 12.26, 11.06, 1.73, 0.00, 3362, 44.5, , 1
C++, mandelbrot, 2, 12.17, 10.97, 1.73, 0.00, 3368, 44.8, , 1
C++, mandelbrot, 2, 12.08, 10.88, 1.73, 0.00, 3364, 44.8, , 1
C++, mandelbrot, 2, 12.18, 10.98, 1.72, 0.00, 3359, 44.5, , 1
C++, mandelbrot, 2, 12.23, 11.03, 1.73, 0.00, 3367, 44.8, , 1
C++, mandelbrot, 2, 12.21, 11.01, 1.73, 0.00, 3364, 44.8, , 1
C++, mandelbrot, 2, 12.19, 11.00, 1.73, 0.00, 3361, 44.5, , 1
C++, mandelbrot, 2, 12.21, 11.01, 1.73, 0.00, 3369, 44.2, , 1
C++, mandelbrot, 2, 12.10, 10.90, 1.73, 0.00, 3365, 44.5, , 1
C++, mandelbrot, 2, 12.21, 11.02, 1.72, 0.00, 3358, 44.8, , 1
C++, mandelbrot, 2, 12.32, 11.13, 1.73, 0.00, 3359, 44.5, , 1
C++, mandelbrot, 2, 12.43, 11.24, 1.72, 0.00, 3358, 44.2, , 1
C++, n-body, 2, 16.70, 13.79, 4.16, 0.00, 8162, 44.5, , 1
C++, n-body, 2, 16.34, 13.42, 4.16, 0.00, 8162, 44.2, , 1
C++, n-body, 2, 16.65, 13.75, 4.17, 0.00, 8164, 44.0, , 1
C++, n-body, 2, 16.86, 13.96, 4.17, 0.00, 8164, 44.0, , 1
C++, n-body, 2, 17.12, 14.22, 4.16, 0.00, 8162, 44.2, , 1
C++, n-body, 2, 16.49, 13.58, 4.17, 0.00, 8164, 44.0, , 1
C++, n-body, 2, 16.59, 13.69, 4.17, 0.00, 8163, 43.8, , 1
C++, n-body, 2, 17.05, 14.15, 4.17, 0.00, 8163, 43.8, , 1
C++, n-body, 2, 16.63, 13.73, 4.17, 0.00, 8163, 43.8, , 1
C++, n-body, 2, 16.15, 13.25, 4.17, 0.00, 8163, 43.8, , 1
C++, n-body, 2, 16.59, 13.69, 4.17, 0.00, 8163, 43.8, , 1
C++, n-body, 2, 16.27, 13.34, 4.17, 0.00, 8163, 43.5, , 1
C++, n-body, 2, 16.34, 13.43, 4.17, 0.00, 8166, 43.5, , 1
C++, n-body, 2, 16.42, 13.52, 4.17, 0.00, 8162, 44.0, , 1
C++, n-body, 2, 16.67, 13.76, 4.17, 0.00, 8163, 43.5, , 1
C++, n-body, 2, 16.55, 13.66, 4.17, 0.00, 8163, 43.8, , 1
