Language,Program,PowerLimit,Package,Core,GPU,DRAM,Time(ms),Temperature,Memory,Perf
C++, fannkuch-redux, 2, 41.34, 36.50, 8.04, 0.00, 15978, 34.8, , 1
C++, fannkuch-redux, 2, 40.81, 35.97, 8.06, 0.00, 15992, 34.8, , 1
C++, fannkuch-redux, 2, 41.04, 36.20, 8.06, 0.00, 16002, 34.8, , 1
C++, fannkuch-redux, 2, 41.38, 36.51, 8.05, 0.00, 15993, 35.0, , 1
C++, fannkuch-redux, 2, 41.07, 36.19, 8.05, 0.00, 16001, 35.0, , 1
C++, fannkuch-redux, 2, 41.41, 36.57, 8.05, 0.00, 15974, 34.8, , 1
C++, fannkuch-redux, 2, 40.61, 35.76, 8.04, 0.00, 15972, 34.8, , 1
C++, fannkuch-redux, 2, 40.90, 36.02, 8.05, 0.00, 15985, 34.8, , 1
C++, fannkuch-redux, 2, 41.35, 36.49, 8.05, 0.00, 15983, 34.8, , 1
C++, fannkuch-redux, 2, 41.47, 36.62, 8.06, 0.00, 15997, 34.5, , 1
C++, fasta, 2, 4.15, 3.51, 1.08, 0.00, 2141, 34.5, , 1
C++, fasta, 2, 4.22, 3.57, 1.09, 0.00, 2163, 34.8, , 1
C++, fasta, 2, 4.21, 3.57, 1.09, 0.00, 2156, 34.8, , 1
C++, fasta, 2, 4.18, 3.54, 1.08, 0.00, 2139, 34.2, , 1
C++, fasta, 2, 4.20, 3.56, 1.08, 0.00, 2145, 34.2, , 1
C++, fasta, 2, 4.22, 3.58, 1.09, 0.00, 2150, 34.2, , 1
C++, fasta, 2, 4.25, 3.60, 1.09, 0.00, 2168, 34.8, , 1
C++, fasta, 2, 4.29, 3.63, 1.10, 0.00, 2188, 34.8, , 1
C++, fasta, 2, 4.22, 3.57, 1.08, 0.00, 2151, 34.2, , 1
C++, fasta, 2, 4.17, 3.53, 1.07, 0.00, 2126, 34.0, , 1
C++, fasta, 2, 4.19, 3.55, 1.07, 0.00, 2130, 34.5, , 1
C++, fasta, 2, 4.20, 3.56, 1.08, 0.00, 2147, 34.8, , 1
C++, fasta, 2, 4.26, 3.61, 1.09, 0.00, 2170, 34.5, , 1
C++, fasta, 2, 4.21, 3.57, 1.09, 0.00, 2154, 34.8, , 1
C++, fasta, 2, 4.25, 3.60, 1.10, 0.00, 2171, 34.8, , 1
C++, fasta, 2, 4.21, 3.57, 1.08, 0.00, 2144, 34.5, , 1
C++, fasta, 2, 4.21, 3.56, 1.08, 0.00, 2150, 34.2, , 1
C++, fasta, 2, 4.23, 3.58, 1.09, 0.00, 2160, 34.5, , 1
C++, fasta, 2, 4.19, 3.55, 1.09, 0.00, 2147, 34.5, , 1
C++, fasta, 2, 4.22, 3.57, 1.09, 0.00, 2160, 34.5, , 1
C++, k-nucleotide, 2, 15.22, 12.97, 6.56, 0.00, 6236, 34.8, , 1
C++, k-nucleotide, 2, 15.40, 13.13, 6.60, 0.00, 6278, 34.5, , 1
C++, k-nucleotide, 2, 15.52, 13.25, 6.57, 0.00, 6286, 34.5, , 1
C++, k-nucleotide, 2, 15.48, 13.22, 6.61, 0.00, 6261, 34.2, , 1
C++, k-nucleotide, 2, 15.49, 13.22, 6.61, 0.00, 6269, 34.2, , 1
C++, k-nucleotide, 2, 15.44, 13.17, 6.62, 0.00, 6281, 34.5, , 1
C++, k-nucleotide, 2, 15.64, 13.36, 6.66, 0.00, 6273, 34.2, , 1
C++, k-nucleotide, 2, 15.63, 13.33, 6.69, 0.00, 6349, 34.5, , 1
C++, k-nucleotide, 2, 15.42, 13.15, 6.61, 0.00, 6270, 34.5, , 1
C++, k-nucleotide, 2, 15.40, 13.14, 6.52, 0.00, 6233, 34.8, , 1
C++, k-nucleotide, 2, 15.57, 13.27, 6.72, 0.00, 6304, 34.2, , 1
C++, k-nucleotide, 2, 15.22, 12.95, 6.52, 0.00, 6241, 34.5, , 1
C++, k-nucleotide, 2, 15.51, 13.24, 6.60, 0.00, 6305, 34.5, , 1
C++, k-nucleotide, 2, 15.34, 13.07, 6.59, 0.00, 6263, 34.2, , 1
C++, k-nucleotide, 2, 15.05, 12.79, 6.61, 0.00, 6241, 34.5, , 1
C++, k-nucleotide, 2, 15.06, 12.80, 6.60, 0.00, 6246, 34.2, , 1
C++, k-nucleotide, 2, 15.31, 13.05, 6.53, 0.00, 6266, 34.5, , 1
C++, k-nucleotide, 2, 15.21, 12.96, 6.50, 0.00, 6223, 35.0, , 1
C++, k-nucleotide, 2, 15.54, 13.26, 6.70, 0.00, 6295, 34.8, , 1
C++, k-nucleotide, 2, 15.34, 13.06, 6.65, 0.00, 6281, 34.8, , 1
C++, mandelbrot, 2, 9.07, 8.06, 1.70, 0.00, 3360, 34.5, , 1
C++, mandelbrot, 2, 9.04, 8.03, 1.71, 0.00, 3376, 34.2, , 1
C++, mandelbrot, 2, 9.04, 8.03, 1.70, 0.00, 3362, 34.5, , 1
C++, mandelbrot, 2, 9.23, 8.22, 1.71, 0.00, 3369, 34.5, , 1
C++, mandelbrot, 2, 9.18, 8.17, 1.71, 0.00, 3373, 34.2, , 1
C++, mandelbrot, 2, 9.21, 8.20, 1.70, 0.00, 3361, 34.2, , 1
C++, mandelbrot, 2, 9.20, 8.19, 1.72, 0.00, 3386, 34.2, , 1
C++, mandelbrot, 2, 9.25, 8.24, 1.70, 0.00, 3360, 34.2, , 1
C++, mandelbrot, 2, 9.20, 8.19, 1.70, 0.00, 3360, 34.8, , 1
C++, mandelbrot, 2, 9.30, 8.30, 1.71, 0.00, 3370, 34.5, , 1
C++, mandelbrot, 2, 9.29, 8.28, 1.70, 0.00, 3360, 34.2, , 1
C++, mandelbrot, 2, 9.28, 8.27, 1.70, 0.00, 3362, 34.5, , 1
C++, mandelbrot, 2, 9.38, 8.38, 1.70, 0.00, 3364, 34.5, , 1
C++, mandelbrot, 2, 9.31, 8.31, 1.70, 0.00, 3365, 33.8, , 1
C++, mandelbrot, 2, 9.26, 8.24, 1.73, 0.00, 3400, 34.2, , 1
C++, mandelbrot, 2, 9.41, 8.40, 1.71, 0.00, 3369, 34.2, , 1
C++, mandelbrot, 2, 9.35, 8.34, 1.71, 0.00, 3373, 34.2, , 1
C++, mandelbrot, 2, 9.31, 8.30, 1.71, 0.00, 3377, 34.8, , 1
C++, mandelbrot, 2, 9.34, 8.33, 1.71, 0.00, 3363, 34.2, , 1
C++, mandelbrot, 2, 9.33, 8.33, 1.70, 0.00, 3358, 34.5, , 1
C++, n-body, 2, 9.13, 7.70, 2.35, 0.00, 4667, 33.8, , 1
C++, n-body, 2, 9.03, 7.63, 2.33, 0.00, 4619, 34.5, , 1
C++, n-body, 2, 9.26, 7.83, 2.37, 0.00, 4693, 34.2, , 1
C++, n-body, 2, 9.35, 7.92, 2.39, 0.00, 4742, 34.2, , 1
C++, n-body, 2, 9.20, 7.77, 2.35, 0.00, 4666, 34.5, , 1
C++, n-body, 2, 9.22, 7.80, 2.36, 0.00, 4688, 34.2, , 1
C++, n-body, 2, 9.13, 7.71, 2.35, 0.00, 4661, 34.5, , 1
C++, n-body, 2, 9.03, 7.63, 2.32, 0.00, 4612, 34.0, , 1
C++, n-body, 2, 9.14, 7.73, 2.34, 0.00, 4649, 34.0, , 1
C++, n-body, 2, 9.03, 7.64, 2.32, 0.00, 4599, 34.2, , 1
C++, n-body, 2, 8.90, 7.53, 2.28, 0.00, 4531, 34.2, , 1
C++, n-body, 2, 9.10, 7.70, 2.33, 0.00, 4620, 34.2, , 1
C++, n-body, 2, 9.11, 7.69, 2.34, 0.00, 4639, 34.0, , 1
C++, n-body, 2, 9.04, 7.64, 2.31, 0.00, 4593, 34.5, , 1
C++, n-body, 2, 9.14, 7.72, 2.34, 0.00, 4639, 34.0, , 1
C++, n-body, 2, 9.30, 7.86, 2.38, 0.00, 4712, 33.8, , 1
C++, n-body, 2, 9.21, 7.79, 2.35, 0.00, 4672, 34.0, , 1
C++, n-body, 2, 9.18, 7.75, 2.36, 0.00, 4679, 33.8, , 1
C++, n-body, 2, 9.04, 7.64, 2.32, 0.00, 4610, 34.2, , 1
C++, n-body, 2, 9.21, 7.79, 2.36, 0.00, 4669, 34.0, , 1
C++, regex-redux, 2, 8.37, 7.08, 2.50, 0.00, 4245, 33.5, , 1
C++, regex-redux, 2, 8.33, 7.04, 2.51, 0.00, 4260, 33.5, , 1
C++, regex-redux, 2, 8.12, 6.86, 2.46, 0.00, 4157, 34.0, , 1
C++, regex-redux, 2, 8.14, 6.89, 2.43, 0.00, 4106, 33.8, , 1
C++, regex-redux, 2, 8.43, 7.13, 2.53, 0.00, 4289, 34.0, , 1
C++, regex-redux, 2, 8.38, 7.09, 2.50, 0.00, 4228, 33.8, , 1
C++, regex-redux, 2, 8.41, 7.10, 2.56, 0.00, 4337, 34.0, , 1
C++, regex-redux, 2, 8.38, 7.09, 2.53, 0.00, 4282, 33.8, , 1
C++, regex-redux, 2, 8.58, 7.26, 2.57, 0.00, 4364, 33.8, , 1
C++, regex-redux, 2, 8.54, 7.21, 2.57, 0.00, 4361, 33.8, , 1
C++, regex-redux, 2, 8.59, 7.27, 2.56, 0.00, 4342, 34.0, , 1
C++, regex-redux, 2, 8.51, 7.18, 2.59, 0.00, 4394, 33.5, , 1
C++, regex-redux, 2, 8.47, 7.17, 2.54, 0.00, 4306, 33.8, , 1
C++, regex-redux, 2, 8.38, 7.09, 2.51, 0.00, 4259, 33.5, , 1
C++, regex-redux, 2, 8.31, 7.00, 2.52, 0.00, 4277, 33.8, , 1
C++, regex-redux, 2, 8.27, 7.00, 2.50, 0.00, 4210, 33.8, , 1
C++, regex-redux, 2, 8.26, 6.99, 2.48, 0.00, 4198, 33.8, , 1
C++, regex-redux, 2, 8.35, 7.06, 2.51, 0.00, 4258, 33.8, , 1
C++, regex-redux, 2, 8.23, 6.95, 2.50, 0.00, 4223, 33.5, , 1
C++, regex-redux, 2, 8.22, 6.94, 2.48, 0.00, 4201, 34.0, , 1
C++, reverse-complement, 2, 0.75, 0.62, 0.33, 0.00, 383, 34.2, , 1
C++, reverse-complement, 2, 0.74, 0.61, 0.33, 0.00, 379, 34.2, , 1
C++, reverse-complement, 2, 0.75, 0.62, 0.34, 0.00, 383, 33.8, , 1
C++, reverse-complement, 2, 0.73, 0.60, 0.33, 0.00, 378, 33.8, , 1
C++, reverse-complement, 2, 0.72, 0.59, 0.33, 0.00, 377, 33.8, , 1
C++, reverse-complement, 2, 0.75, 0.62, 0.34, 0.00, 384, 34.0, , 1
C++, reverse-complement, 2, 0.75, 0.61, 0.33, 0.00, 381, 34.0, , 1
C++, reverse-complement, 2, 0.74, 0.61, 0.33, 0.00, 380, 34.0, , 1
C++, reverse-complement, 2, 0.74, 0.61, 0.33, 0.00, 378, 34.0, , 1
C++, reverse-complement, 2, 0.73, 0.60, 0.33, 0.00, 379, 34.0, , 1
C++, reverse-complement, 2, 0.74, 0.61, 0.33, 0.00, 380, 34.0, , 1
C++, reverse-complement, 2, 0.73, 0.59, 0.34, 0.00, 381, 34.0, , 1
C++, reverse-complement, 2, 0.73, 0.60, 0.33, 0.00, 379, 34.0, , 1
C++, reverse-complement, 2, 0.76, 0.62, 0.34, 0.00, 385, 34.0, , 1
C++, reverse-complement, 2, 0.75, 0.61, 0.33, 0.00, 382, 34.0, , 1
C++, reverse-complement, 2, 0.73, 0.60, 0.33, 0.00, 381, 34.0, , 1
C++, reverse-complement, 2, 0.74, 0.61, 0.33, 0.00, 379, 34.0, , 1
C++, reverse-complement, 2, 0.74, 0.60, 0.33, 0.00, 378, 33.8, , 1
C++, reverse-complement, 2, 0.77, 0.64, 0.34, 0.00, 393, 33.8, , 1
C++, reverse-complement, 2, 0.75, 0.62, 0.33, 0.00, 384, 33.8, , 1
C++, spectral-norm, 2, 4.06, 3.57, 0.81, 0.00, 1596, 33.5, , 1
C++, spectral-norm, 2, 3.91, 3.44, 0.81, 0.00, 1598, 33.5, , 1
C++, spectral-norm, 2, 3.82, 3.35, 0.81, 0.00, 1597, 33.8, , 1
C++, spectral-norm, 2, 3.86, 3.38, 0.81, 0.00, 1598, 33.8, , 1
C++, spectral-norm, 2, 3.88, 3.40, 0.80, 0.00, 1595, 34.0, , 1
C++, spectral-norm, 2, 3.92, 3.43, 0.82, 0.00, 1627, 33.8, , 1
C++, spectral-norm, 2, 3.87, 3.39, 0.80, 0.00, 1596, 33.8, , 1
C++, spectral-norm, 2, 3.96, 3.48, 0.82, 0.00, 1615, 33.5, , 1
C++, spectral-norm, 2, 4.06, 3.58, 0.81, 0.00, 1595, 33.8, , 1
C++, spectral-norm, 2, 3.92, 3.44, 0.81, 0.00, 1598, 33.5, , 1
C++, spectral-norm, 2, 4.00, 3.52, 0.81, 0.00, 1612, 33.5, , 1
C++, spectral-norm, 2, 3.99, 3.51, 0.81, 0.00, 1596, 34.0, , 1
C++, spectral-norm, 2, 3.82, 3.34, 0.81, 0.00, 1596, 34.0, , 1
C++, spectral-norm, 2, 3.78, 3.31, 0.81, 0.00, 1599, 34.0, , 1
C++, spectral-norm, 2, 3.82, 3.35, 0.81, 0.00, 1599, 33.8, , 1
C++, spectral-norm, 2, 3.87, 3.39, 0.80, 0.00, 1594, 33.8, , 1
C++, spectral-norm, 2, 3.88, 3.41, 0.81, 0.00, 1597, 34.2, , 1
C++, spectral-norm, 2, 3.88, 3.40, 0.81, 0.00, 1596, 33.8, , 1
C++, spectral-norm, 2, 3.88, 3.41, 0.81, 0.00, 1598, 33.5, , 1
C++, spectral-norm, 2, 3.93, 3.45, 0.81, 0.00, 1612, 34.0, , 1
Java, binary-trees, 2, 20.34, 17.68, 8.02, 0.00, 6821, 33.8, , 1
Java, binary-trees, 2, 19.78, 17.16, 7.95, 0.00, 6707, 33.8, , 1
Java, binary-trees, 2, 20.54, 17.87, 8.06, 0.00, 6845, 33.5, , 1
Java, binary-trees, 2, 20.36, 17.70, 8.03, 0.00, 6819, 33.8, , 1
Java, binary-trees, 2, 20.00, 17.36, 7.99, 0.00, 6774, 34.0, , 1
Java, binary-trees, 2, 20.39, 17.71, 8.08, 0.00, 6866, 34.0, , 1
Java, binary-trees, 2, 19.79, 17.15, 7.98, 0.00, 6746, 33.8, , 1
Java, binary-trees, 2, 19.81, 17.16, 8.00, 0.00, 6769, 33.8, , 1
Java, binary-trees, 2, 20.09, 17.47, 7.95, 0.00, 6701, 33.8, , 1
Java, binary-trees, 2, 20.20, 17.57, 7.96, 0.00, 6706, 33.8, , 1
Java, binary-trees, 2, 20.15, 17.50, 7.98, 0.00, 6744, 34.0, , 1
Java, binary-trees, 2, 20.45, 17.79, 7.99, 0.00, 6789, 34.2, , 1
Java, binary-trees, 2, 20.60, 17.92, 8.07, 0.00, 6860, 33.8, , 1
Java, binary-trees, 2, 20.44, 17.78, 8.00, 0.00, 6778, 34.0, , 1
Java, binary-trees, 2, 20.40, 17.75, 8.00, 0.00, 6790, 34.0, , 1
Java, binary-trees, 2, 20.28, 17.63, 7.97, 0.00, 6766, 33.5, , 1
Java, binary-trees, 2, 20.25, 17.62, 7.95, 0.00, 6705, 34.2, , 1
Java, binary-trees, 2, 20.44, 17.78, 8.01, 0.00, 6792, 34.2, , 1
Java, binary-trees, 2, 20.03, 17.41, 7.95, 0.00, 6696, 34.0, , 1
Java, binary-trees, 2, 19.87, 17.24, 7.94, 0.00, 6702, 33.8, , 1
Java, fannkuch-redux, 2, 119.36, 108.20, 18.89, 0.00, 37474, 34.2, , 1
Java, fannkuch-redux, 2, 117.70, 106.61, 18.75, 0.00, 37220, 33.8, , 1
Java, fannkuch-redux, 2, 122.17, 110.85, 19.15, 0.00, 38034, 34.2, , 1
Java, fannkuch-redux, 2, 114.85, 104.10, 18.17, 0.00, 36061, 34.2, , 1
Java, fannkuch-redux, 2, 119.64, 108.46, 18.92, 0.00, 37555, 34.0, , 1
Java, fannkuch-redux, 2, 119.37, 108.30, 18.76, 0.00, 37239, 34.2, , 1
Java, fannkuch-redux, 2, 120.20, 109.08, 18.83, 0.00, 37364, 34.5, , 1
Java, fannkuch-redux, 2, 119.11, 108.06, 18.69, 0.00, 37105, 33.8, , 1
Java, fannkuch-redux, 2, 113.52, 102.94, 17.88, 0.00, 35479, 34.2, , 1
Java, fannkuch-redux, 2, 116.27, 105.45, 18.10, 0.00, 35906, 34.2, , 1
Java, fannkuch-redux, 2, 119.92, 108.86, 18.75, 0.00, 37185, 34.0, , 1
Java, fannkuch-redux, 2, 119.97, 108.91, 18.70, 0.00, 37113, 34.0, , 1
Java, fannkuch-redux, 2, 121.25, 110.09, 18.86, 0.00, 37431, 33.8, , 1
Java, fannkuch-redux, 2, 124.19, 112.83, 19.19, 0.00, 38061, 34.0, , 1
Java, fannkuch-redux, 2, 120.95, 109.86, 18.76, 0.00, 37223, 34.2, , 1
Java, fannkuch-redux, 2, 121.02, 109.96, 18.72, 0.00, 37149, 33.8, , 1
Java, fannkuch-redux, 2, 120.05, 109.00, 18.70, 0.00, 37096, 34.2, , 1
Java, fannkuch-redux, 2, 116.33, 105.56, 18.20, 0.00, 36100, 33.8, , 1
Java, fannkuch-redux, 2, 123.33, 112.00, 19.19, 0.00, 38071, 34.0, , 1
Java, fannkuch-redux, 2, 119.60, 108.54, 18.70, 0.00, 37100, 34.0, , 1
Java, fasta, 2, 10.26, 8.95, 2.27, 0.00, 4401, 34.0, , 1
Java, fasta, 2, 10.30, 8.97, 2.29, 0.00, 4429, 33.5, , 1
Java, fasta, 2, 10.13, 8.81, 2.27, 0.00, 4407, 34.0, , 1
Java, fasta, 2, 10.24, 8.92, 2.27, 0.00, 4411, 33.5, , 1
Java, fasta, 2, 10.17, 8.85, 2.29, 0.00, 4432, 33.5, , 1
Java, fasta, 2, 10.00, 8.67, 2.28, 0.00, 4429, 33.8, , 1
Java, fasta, 2, 10.12, 8.80, 2.27, 0.00, 4412, 33.8, , 1
Java, fasta, 2, 10.17, 8.85, 2.27, 0.00, 4396, 33.8, , 1
Java, fasta, 2, 10.30, 8.98, 2.28, 0.00, 4415, 33.2, , 1
Java, fasta, 2, 10.29, 8.97, 2.29, 0.00, 4427, 34.0, , 1
Java, fasta, 2, 10.39, 9.06, 2.28, 0.00, 4419, 33.8, , 1
Java, fasta, 2, 10.38, 9.06, 2.27, 0.00, 4404, 33.8, , 1
Java, fasta, 2, 10.26, 8.94, 2.28, 0.00, 4424, 33.8, , 1
Java, fasta, 2, 10.24, 8.92, 2.28, 0.00, 4410, 33.5, , 1
Java, fasta, 2, 10.19, 8.87, 2.28, 0.00, 4418, 33.5, , 1
Java, fasta, 2, 10.17, 8.85, 2.28, 0.00, 4411, 33.5, , 1
Java, fasta, 2, 10.30, 8.97, 2.30, 0.00, 4448, 33.8, , 1
Java, fasta, 2, 10.37, 9.06, 2.27, 0.00, 4401, 34.0, , 1
Java, fasta, 2, 10.27, 8.95, 2.28, 0.00, 4407, 33.8, , 1
Java, fasta, 2, 10.13, 8.81, 2.28, 0.00, 4417, 33.8, , 1
Java, k-nucleotide, 2, 47.13, 42.12, 10.49, 0.00, 16996, 33.8, , 1
Java, k-nucleotide, 2, 46.25, 41.29, 10.35, 0.00, 16857, 33.5, , 1
Java, k-nucleotide, 2, 47.12, 42.11, 10.48, 0.00, 16970, 33.8, , 1
Java, k-nucleotide, 2, 47.00, 42.00, 10.46, 0.00, 16966, 34.0, , 1
Java, k-nucleotide, 2, 47.00, 41.97, 10.46, 0.00, 17009, 33.8, , 1
Java, k-nucleotide, 2, 46.40, 41.44, 10.38, 0.00, 16853, 33.8, , 1
Java, k-nucleotide, 2, 45.55, 40.61, 10.37, 0.00, 16830, 33.5, , 1
Java, k-nucleotide, 2, 46.93, 41.93, 10.49, 0.00, 16972, 33.5, , 1
Java, k-nucleotide, 2, 46.61, 41.63, 10.45, 0.00, 16956, 33.5, , 1
Java, k-nucleotide, 2, 45.58, 40.61, 10.42, 0.00, 16894, 33.5, , 1
Java, k-nucleotide, 2, 46.79, 41.80, 10.40, 0.00, 16924, 33.8, , 1
Java, k-nucleotide, 2, 46.85, 41.85, 10.48, 0.00, 16985, 33.5, , 1
Java, k-nucleotide, 2, 46.92, 41.93, 10.45, 0.00, 16987, 33.8, , 1
Java, k-nucleotide, 2, 46.78, 41.74, 10.58, 0.00, 17161, 33.5, , 1
Java, k-nucleotide, 2, 46.65, 41.69, 10.41, 0.00, 16866, 33.2, , 1
Java, k-nucleotide, 2, 47.09, 42.12, 10.44, 0.00, 16902, 33.8, , 1
Java, k-nucleotide, 2, 47.36, 42.39, 10.39, 0.00, 16835, 33.5, , 1
Java, k-nucleotide, 2, 47.21, 42.20, 10.52, 0.00, 17023, 33.2, , 1
Java, k-nucleotide, 2, 47.28, 42.27, 10.48, 0.00, 16984, 33.5, , 1
Java, k-nucleotide, 2, 46.99, 42.01, 10.47, 0.00, 16959, 33.2, , 1
Java, mandelbrot, 2, 39.44, 35.11, 7.28, 0.00, 14314, 33.2, , 1
Java, mandelbrot, 2, 39.77, 35.42, 7.30, 0.00, 14345, 33.2, , 1
Java, mandelbrot, 2, 39.11, 34.81, 7.25, 0.00, 14254, 33.8, , 1
Java, mandelbrot, 2, 38.86, 34.56, 7.25, 0.00, 14268, 33.5, , 1
Java, mandelbrot, 2, 38.36, 34.04, 7.30, 0.00, 14359, 33.5, , 1
Java, mandelbrot, 2, 38.24, 33.94, 7.27, 0.00, 14308, 33.8, , 1
Java, mandelbrot, 2, 38.29, 33.98, 7.26, 0.00, 14291, 33.5, , 1
Java, mandelbrot, 2, 38.23, 33.91, 7.29, 0.00, 14333, 33.5, , 1
Java, mandelbrot, 2, 38.92, 34.61, 7.26, 0.00, 14289, 33.5, , 1
Java, mandelbrot, 2, 39.72, 35.40, 7.28, 0.00, 14304, 33.5, , 1
Java, mandelbrot, 2, 40.72, 36.29, 7.46, 0.00, 14670, 33.8, , 1
Java, mandelbrot, 2, 39.24, 34.92, 7.27, 0.00, 14294, 34.0, , 1
Java, mandelbrot, 2, 39.61, 35.29, 7.26, 0.00, 14280, 33.5, , 1
Java, mandelbrot, 2, 39.18, 34.87, 7.26, 0.00, 14271, 33.8, , 1
Java, mandelbrot, 2, 38.72, 34.41, 7.27, 0.00, 14309, 33.8, , 1
Java, mandelbrot, 2, 39.14, 34.82, 7.27, 0.00, 14294, 33.8, , 1
Java, mandelbrot, 2, 39.43, 35.12, 7.27, 0.00, 14296, 33.5, , 1
Java, mandelbrot, 2, 39.06, 34.75, 7.27, 0.00, 14275, 33.8, , 1
Java, mandelbrot, 2, 38.00, 33.68, 7.27, 0.00, 14290, 34.0, , 1
Java, mandelbrot, 2, 37.84, 33.55, 7.24, 0.00, 14241, 33.5, , 1
Java, n-body, 2, 20.60, 17.42, 5.29, 0.00, 10477, 34.2, , 1
Java, n-body, 2, 21.03, 17.79, 5.41, 0.00, 10693, 33.8, , 1
Java, n-body, 2, 20.93, 17.69, 5.37, 0.00, 10633, 33.5, , 1
Java, n-body, 2, 20.23, 17.11, 5.20, 0.00, 10295, 33.5, , 1
Java, n-body, 2, 20.54, 17.39, 5.27, 0.00, 10424, 33.8, , 1
Java, n-body, 2, 20.49, 17.33, 5.26, 0.00, 10410, 34.0, , 1
Java, n-body, 2, 20.37, 17.23, 5.24, 0.00, 10359, 33.5, , 1
Java, n-body, 2, 20.34, 17.21, 5.22, 0.00, 10333, 33.8, , 1
Java, n-body, 2, 20.64, 17.48, 5.30, 0.00, 10495, 33.8, , 1
Java, n-body, 2, 20.73, 17.53, 5.33, 0.00, 10537, 33.8, , 1
Java, n-body, 2, 20.74, 17.57, 5.33, 0.00, 10550, 33.5, , 1
Java, n-body, 2, 20.68, 17.49, 5.31, 0.00, 10504, 33.8, , 1
Java, n-body, 2, 20.85, 17.63, 5.36, 0.00, 10597, 33.5, , 1
Java, n-body, 2, 20.89, 17.68, 5.37, 0.00, 10629, 33.5, , 1
Java, n-body, 2, 21.14, 17.90, 5.44, 0.00, 10766, 33.2, , 1
Java, n-body, 2, 21.37, 18.07, 5.49, 0.00, 10848, 33.8, , 1
Java, n-body, 2, 21.05, 17.84, 5.42, 0.00, 10726, 33.5, , 1
Java, n-body, 2, 20.82, 17.63, 5.35, 0.00, 10590, 33.8, , 1
Java, n-body, 2, 20.46, 17.31, 5.27, 0.00, 10401, 33.8, , 1
Java, n-body, 2, 20.97, 17.73, 5.38, 0.00, 10649, 33.5, , 1
Java, regex-redux, 2, 49.45, 43.83, 10.52, 0.00, 18633, 33.8, , 1
Java, regex-redux, 2, 47.44, 41.94, 10.31, 0.00, 18239, 33.5, , 1
Java, regex-redux, 2, 49.68, 44.01, 10.62, 0.00, 18799, 33.5, , 1
Java, regex-redux, 2, 49.96, 44.31, 10.61, 0.00, 18758, 33.5, , 1
Java, regex-redux, 2, 50.05, 44.33, 10.68, 0.00, 18959, 33.2, , 1
Java, regex-redux, 2, 48.45, 42.92, 10.42, 0.00, 18359, 33.5, , 1
Java, regex-redux, 2, 49.11, 43.54, 10.47, 0.00, 18482, 33.5, , 1
Java, regex-redux, 2, 50.84, 45.01, 10.90, 0.00, 19340, 33.5, , 1
Java, regex-redux, 2, 49.05, 43.46, 10.48, 0.00, 18531, 33.8, , 1
Java, regex-redux, 2, 48.64, 42.97, 10.65, 0.00, 18823, 33.8, , 1
Java, regex-redux, 2, 49.40, 43.79, 10.53, 0.00, 18599, 33.5, , 1
Java, regex-redux, 2, 49.21, 43.54, 10.61, 0.00, 18817, 33.5, , 1
Java, regex-redux, 2, 49.49, 43.90, 10.47, 0.00, 18514, 33.5, , 1
Java, regex-redux, 2, 51.11, 45.40, 10.67, 0.00, 18905, 33.2, , 1
Java, regex-redux, 2, 50.48, 44.78, 10.68, 0.00, 18914, 33.0, , 1
Java, regex-redux, 2, 49.01, 43.38, 10.54, 0.00, 18650, 33.2, , 1
Java, regex-redux, 2, 51.00, 45.08, 11.03, 0.00, 19649, 33.2, , 1
Java, regex-redux, 2, 48.42, 42.90, 10.37, 0.00, 18322, 33.5, , 1
Java, regex-redux, 2, 48.96, 43.39, 10.45, 0.00, 18468, 33.2, , 1
Java, regex-redux, 2, 50.01, 44.25, 10.79, 0.00, 19103, 33.0, , 1
Java, reverse-complement, 2, 4.30, 3.39, 1.98, 0.00, 2923, 33.5, , 1
Java, reverse-complement, 2, 4.26, 3.56, 1.60, 0.00, 2219, 33.8, , 1
Java, reverse-complement, 2, 4.26, 3.56, 1.58, 0.00, 2181, 33.5, , 1
Java, reverse-complement, 2, 4.21, 3.52, 1.57, 0.00, 2163, 33.5, , 1
Java, reverse-complement, 2, 4.27, 3.58, 1.58, 0.00, 2184, 33.5, , 1
Java, reverse-complement, 2, 4.22, 3.53, 1.56, 0.00, 2158, 33.2, , 1
Java, reverse-complement, 2, 4.19, 3.51, 1.57, 0.00, 2160, 33.8, , 1
Java, reverse-complement, 2, 4.25, 3.56, 1.56, 0.00, 2160, 33.5, , 1
Java, reverse-complement, 2, 4.23, 3.54, 1.57, 0.00, 2169, 34.0, , 1
Java, reverse-complement, 2, 4.25, 3.56, 1.57, 0.00, 2170, 34.0, , 1
Java, reverse-complement, 2, 4.17, 3.48, 1.56, 0.00, 2151, 33.5, , 1
Java, reverse-complement, 2, 4.22, 3.53, 1.56, 0.00, 2162, 33.5, , 1
Java, reverse-complement, 2, 4.30, 3.60, 1.57, 0.00, 2175, 33.5, , 1
Java, reverse-complement, 2, 4.36, 3.65, 1.61, 0.00, 2230, 33.5, , 1
Java, reverse-complement, 2, 4.26, 3.56, 1.58, 0.00, 2193, 33.2, , 1
Java, reverse-complement, 2, 4.20, 3.51, 1.56, 0.00, 2156, 33.5, , 1
Java, reverse-complement, 2, 4.30, 3.61, 1.58, 0.00, 2186, 33.5, , 1
Java, reverse-complement, 2, 4.25, 3.56, 1.58, 0.00, 2181, 33.2, , 1
