Language, Program, PowerLimit, PSys, Package, Core, GPU, DRAM, Time(ms), User Time, System Time, Temperature, Memory, Perf
C++, mandelbrot, 2,  78.95, 12.86, 10.91, 0.00, 3.31, 6563, 6508, 38, 37.0, , 1
C++, mandelbrot, 2,  79.11, 12.97, 11.01, 0.00, 3.33, 6595, 6556, 26, 37.0, , 1
C++, mandelbrot, 2,  78.72, 12.92, 10.96, 0.00, 3.32, 6583, 6538, 32, 37.0, , 1
C++, mandelbrot, 2,  79.47, 12.94, 10.98, 0.00, 3.33, 6593, 6534, 33, 37.0, , 1
C++, mandelbrot, 2,  79.38, 12.95, 10.99, 0.00, 3.33, 6591, 6535, 34, 37.0, , 1
C++, mandelbrot, 2,  79.44, 12.94, 10.97, 0.00, 3.33, 6599, 6541, 36, 37.0, , 1
C++, mandelbrot, 2,  79.87, 13.04, 11.06, 0.00, 3.36, 6639, 6565, 29, 38.0, , 1
C++, mandelbrot, 2,  78.98, 12.93, 10.97, 0.00, 3.32, 6575, 6527, 30, 38.0, , 1
C++, mandelbrot, 2,  79.39, 12.90, 10.94, 0.00, 3.31, 6570, 6526, 31, 38.0, , 1
C++, mandelbrot, 2,  79.53, 13.02, 11.04, 0.00, 3.34, 6621, 6574, 31, 38.0, , 1
C++, mandelbrot, 2,  79.79, 13.06, 11.07, 0.00, 3.36, 6651, 6612, 26, 37.0, , 1
C++, mandelbrot, 2,  81.38, 13.21, 11.21, 0.00, 3.40, 6728, 6592, 18, 38.0, , 1
C++, mandelbrot, 2,  79.52, 13.14, 11.14, 0.00, 3.37, 6682, 6630, 26, 37.0, , 1
C++, mandelbrot, 2,  80.54, 13.21, 11.20, 0.00, 3.40, 6727, 6658, 33, 37.0, , 1
C++, mandelbrot, 2,  79.26, 12.93, 10.97, 0.00, 3.32, 6583, 6534, 33, 37.0, , 1
C++, n-body, 2,  52.31, 8.67, 7.35, 0.00, 2.21, 4394, 4385, 1, 36.0, , 1
C++, n-body, 2,  52.88, 8.78, 7.43, 0.00, 2.24, 4451, 4442, 0, 38.0, , 1
C++, n-body, 2,  52.97, 8.83, 7.47, 0.00, 2.26, 4487, 4479, 0, 37.0, , 1
C++, n-body, 2,  52.36, 8.67, 7.33, 0.00, 2.21, 4392, 4371, 1, 36.0, , 1
C++, n-body, 2,  53.10, 8.69, 7.35, 0.00, 2.22, 4410, 4397, 1, 37.0, , 1
C++, n-body, 2,  52.47, 8.66, 7.33, 0.00, 2.22, 4403, 4392, 2, 37.0, , 1
C++, n-body, 2,  52.25, 8.57, 7.25, 0.00, 2.20, 4371, 4359, 1, 37.0, , 1
C++, n-body, 2,  51.74, 8.56, 7.25, 0.00, 2.19, 4345, 4336, 1, 38.0, , 1
C++, n-body, 2,  52.19, 8.53, 7.22, 0.00, 2.20, 4357, 4336, 1, 36.0, , 1
C++, n-body, 2,  52.17, 8.58, 7.26, 0.00, 2.19, 4353, 4344, 0, 38.0, , 1
C++, n-body, 2,  52.72, 8.73, 7.38, 0.00, 2.23, 4423, 4397, 0, 37.0, , 1
C++, n-body, 2,  52.80, 8.70, 7.37, 0.00, 2.22, 4413, 4404, 1, 37.0, , 1
C++, n-body, 2,  53.27, 8.76, 7.41, 0.00, 2.24, 4437, 4401, 4401, 37.0, , 1
C++, n-body, 2,  52.43, 8.63, 7.30, 0.00, 2.21, 4378, 4360, 1, 36.0, , 1
C++, n-body, 2,  52.24, 8.62, 7.30, 0.00, 2.20, 4370, 4358, 2, 37.0, , 1
C++, n-body, 2,  52.34, 8.61, 7.29, 0.00, 2.20, 4374, 4365, 0, 38.0, , 1
C++, n-body, 2,  52.72, 8.67, 7.33, 0.00, 2.22, 4400, 4390, 0, 37.0, , 1
C++, n-body, 2,  52.19, 8.56, 7.25, 0.00, 2.19, 4357, 4343, 1, 37.0, , 1
C++, n-body, 2,  52.21, 8.48, 7.17, 0.00, 2.19, 4344, 4335, 1, 37.0, , 1
C++, n-body, 2,  52.18, 8.54, 7.23, 0.00, 2.18, 4335, 4324, 1, 37.0, , 1
C++, regex-redux, 2,  56.29, 9.13, 7.72, 0.00, 2.67, 4638, 4264, 351, 37.0, , 1
C++, regex-redux, 2,  57.67, 9.33, 7.88, 0.00, 2.72, 4737, 4326, 400, 38.0, , 1
C++, regex-redux, 2,  58.42, 9.54, 8.08, 0.00, 2.77, 4846, 4464, 353, 37.0, , 1
C++, regex-redux, 2,  58.77, 9.54, 8.07, 0.00, 2.77, 4844, 4444, 386, 37.0, , 1
C++, regex-redux, 2,  58.25, 9.46, 7.99, 0.00, 2.76, 4807, 4410, 383, 37.0, , 1
C++, regex-redux, 2,  58.10, 9.31, 7.87, 0.00, 2.72, 4750, 4356, 381, 37.0, , 1
C++, regex-redux, 2,  57.50, 9.29, 7.85, 0.00, 2.71, 4720, 4324, 385, 37.0, , 1
C++, regex-redux, 2,  57.40, 9.18, 7.76, 0.00, 2.68, 4665, 4274, 381, 37.0, , 1
C++, regex-redux, 2,  57.10, 9.19, 7.77, 0.00, 2.68, 4665, 4287, 360, 37.0, , 1
C++, regex-redux, 2,  57.56, 9.20, 7.78, 0.00, 2.69, 4677, 4310, 355, 38.0, , 1
C++, regex-redux, 2,  57.54, 9.20, 7.77, 0.00, 2.69, 4676, 4293, 371, 37.0, , 1
C++, regex-redux, 2,  57.04, 9.16, 7.74, 0.00, 2.67, 4644, 4265, 368, 38.0, , 1
C++, regex-redux, 2,  57.89, 9.36, 7.91, 0.00, 2.73, 4750, 4349, 378, 37.0, , 1
C++, regex-redux, 2,  57.48, 9.31, 7.87, 0.00, 2.72, 4739, 4362, 363, 37.0, , 1
C++, regex-redux, 2,  57.51, 9.22, 7.79, 0.00, 2.69, 4687, 4311, 346, 37.0, , 1
C++, regex-redux, 2,  56.93, 9.19, 7.76, 0.00, 2.68, 4670, 4274, 386, 37.0, , 1
C++, regex-redux, 2,  58.22, 9.33, 7.89, 0.00, 2.73, 4740, 4335, 363, 37.0, , 1
C++, regex-redux, 2,  57.45, 9.27, 7.83, 0.00, 2.71, 4710, 4334, 354, 37.0, , 1
C++, regex-redux, 2,  56.13, 9.09, 7.68, 0.00, 2.66, 4622, 4248, 362, 37.0, , 1
C++, regex-redux, 2,  57.87, 9.37, 7.92, 0.00, 2.73, 4754, 4356, 387, 36.0, , 1
C++, reverse-complement, 2,  4.62, 0.72, 0.60, 0.00, 0.32, 362, 166, 195, 37.0, , 1
C++, reverse-complement, 2,  4.69, 0.72, 0.59, 0.00, 0.32, 361, 153, 207, 37.0, , 1
C++, reverse-complement, 2,  4.71, 0.73, 0.60, 0.00, 0.33, 366, 173, 189, 37.0, , 1
C++, reverse-complement, 2,  4.76, 0.74, 0.61, 0.00, 0.33, 372, 166, 204, 37.0, , 1
C++, reverse-complement, 2,  4.65, 0.72, 0.59, 0.00, 0.32, 363, 171, 190, 37.0, , 1
C++, reverse-complement, 2,  4.70, 0.73, 0.61, 0.00, 0.33, 370, 176, 192, 37.0, , 1
C++, reverse-complement, 2,  4.71, 0.73, 0.60, 0.00, 0.33, 371, 175, 196, 37.0, , 1
C++, reverse-complement, 2,  4.80, 0.74, 0.62, 0.00, 0.33, 378, 173, 202, 37.0, , 1
C++, reverse-complement, 2,  4.79, 0.74, 0.61, 0.00, 0.33, 375, 178, 196, 36.0, , 1
C++, reverse-complement, 2,  4.98, 0.75, 0.62, 0.00, 0.34, 379, 168, 208, 36.0, , 1
C++, reverse-complement, 2,  4.76, 0.74, 0.61, 0.00, 0.33, 372, 177, 194, 36.0, , 1
C++, reverse-complement, 2,  4.80, 0.74, 0.61, 0.00, 0.33, 374, 177, 195, 36.0, , 1
C++, reverse-complement, 2,  4.77, 0.74, 0.61, 0.00, 0.33, 372, 170, 201, 36.0, , 1
C++, reverse-complement, 2,  4.76, 0.73, 0.61, 0.00, 0.33, 369, 162, 206, 36.0, , 1
C++, reverse-complement, 2,  4.73, 0.73, 0.60, 0.00, 0.33, 369, 173, 195, 37.0, , 1
C++, reverse-complement, 2,  4.66, 0.72, 0.60, 0.00, 0.32, 359, 175, 183, 37.0, , 1
C++, reverse-complement, 2,  4.69, 0.72, 0.60, 0.00, 0.32, 363, 165, 197, 37.0, , 1
C++, reverse-complement, 2,  4.69, 0.73, 0.60, 0.00, 0.32, 363, 161, 202, 37.0, , 1
C++, reverse-complement, 2,  4.67, 0.73, 0.60, 0.00, 0.32, 364, 162, 201, 37.0, , 1
C++, reverse-complement, 2,  4.64, 0.73, 0.60, 0.00, 0.32, 364, 167, 195, 37.0, , 1
C++, spectral-norm, 2,  34.93, 5.75, 4.88, 0.00, 1.48, 2931, 2925, 1, 38.0, , 1
C++, spectral-norm, 2,  34.82, 5.68, 4.80, 0.00, 1.46, 2889, 2883, 0, 37.0, , 1
C++, spectral-norm, 2,  35.31, 5.72, 4.85, 0.00, 1.47, 2927, 2917, 3, 37.0, , 1
C++, spectral-norm, 2,  34.95, 5.70, 4.83, 0.00, 1.47, 2912, 2894, 2, 37.0, , 1
C++, spectral-norm, 2,  35.23, 5.74, 4.86, 0.00, 1.48, 2929, 2922, 1, 37.0, , 1
C++, spectral-norm, 2,  35.50, 5.76, 4.87, 0.00, 1.48, 2939, 2925, 3, 37.0, , 1
C++, spectral-norm, 2,  35.16, 5.74, 4.86, 0.00, 1.47, 2924, 2909, 1, 38.0, , 1
C++, spectral-norm, 2,  35.27, 5.69, 4.81, 0.00, 1.47, 2914, 2904, 2, 38.0, , 1
C++, spectral-norm, 2,  34.48, 5.63, 4.76, 0.00, 1.44, 2866, 2859, 2, 37.0, , 1
C++, spectral-norm, 2,  34.46, 5.63, 4.77, 0.00, 1.45, 2870, 2861, 2, 38.0, , 1
C++, spectral-norm, 2,  34.82, 5.68, 4.81, 0.00, 1.46, 2893, 2890, 2890, 38.0, , 1
C++, spectral-norm, 2,  35.21, 5.73, 4.85, 0.00, 1.47, 2921, 2904, 1, 37.0, , 1
C++, spectral-norm, 2,  34.91, 5.66, 4.79, 0.00, 1.46, 2890, 2885, 0, 37.0, , 1
C++, spectral-norm, 2,  34.81, 5.67, 4.80, 0.00, 1.46, 2895, 2890, 0, 37.0, , 1
C++, spectral-norm, 2,  35.08, 5.67, 4.80, 0.00, 1.46, 2895, 2889, 1, 38.0, , 1
C++, spectral-norm, 2,  35.34, 5.79, 4.91, 0.00, 1.49, 2950, 2942, 2, 37.0, , 1
C++, spectral-norm, 2,  35.58, 5.79, 4.90, 0.00, 1.49, 2963, 2957, 0, 37.0, , 1
C++, spectral-norm, 2,  34.67, 5.65, 4.78, 0.00, 1.45, 2883, 2878, 0, 37.0, , 1
C++, spectral-norm, 2,  34.66, 5.66, 4.79, 0.00, 1.45, 2880, 2874, 0, 37.0, , 1
C++, spectral-norm, 2,  34.79, 5.65, 4.79, 0.00, 1.45, 2886, 2879, 0, 37.0, , 1
Java, binary-trees, 2,  205.82, 31.43, 25.97, 0.00, 14.86, 15958, 15378, 479, 36.0, , 1
Java, binary-trees, 2,  203.82, 31.05, 25.65, 0.00, 14.76, 15768, 15232, 483, 37.0, , 1
Java, binary-trees, 2,  204.44, 31.18, 25.76, 0.00, 14.78, 15835, 15288, 496, 37.0, , 1
Java, binary-trees, 2,  200.87, 30.63, 25.28, 0.00, 14.61, 15562, 15010, 488, 37.0, , 1
Java, binary-trees, 2,  201.16, 30.70, 25.34, 0.00, 14.65, 15607, 15082, 470, 37.0, , 1
Java, binary-trees, 2,  201.60, 30.72, 25.36, 0.00, 14.65, 15617, 15091, 466, 37.0, , 1
Java, binary-trees, 2,  201.87, 30.92, 25.53, 0.00, 14.72, 15728, 15164, 510, 38.0, , 1
Java, binary-trees, 2,  206.96, 31.85, 26.33, 0.00, 15.00, 16192, 15627, 481, 37.0, , 1
Java, binary-trees, 2,  207.78, 31.88, 26.35, 0.00, 15.03, 16214, 15618, 499, 37.0, , 1
Java, binary-trees, 2,  203.88, 31.25, 25.80, 0.00, 14.83, 15894, 15332, 506, 38.0, , 1
Java, binary-trees, 2,  204.38, 31.36, 25.90, 0.00, 14.87, 15952, 15417, 473, 37.0, , 1
Java, binary-trees, 2,  205.58, 31.46, 25.99, 0.00, 14.91, 16003, 15436, 501, 37.0, , 1
Java, binary-trees, 2,  208.01, 31.95, 26.42, 0.00, 15.05, 16241, 15695, 491, 36.0, , 1
Java, binary-trees, 2,  207.31, 31.98, 26.43, 0.00, 15.09, 16290, 15708, 498, 37.0, , 1
Java, binary-trees, 2,  204.75, 31.34, 25.88, 0.00, 14.86, 15925, 15350, 504, 37.0, , 1
Java, binary-trees, 2,  205.47, 31.33, 25.87, 0.00, 14.85, 15932, 15334, 493, 37.0, , 1
Java, binary-trees, 2,  205.27, 31.38, 25.91, 0.00, 14.85, 15963, 15407, 485, 37.0, , 1
Java, binary-trees, 2,  204.30, 31.25, 25.80, 0.00, 14.82, 15883, 15229, 485, 37.0, , 1
Java, binary-trees, 2,  203.46, 31.12, 25.71, 0.00, 14.78, 15822, 15259, 476, 37.0, , 1
Java, binary-trees, 2,  205.22, 31.58, 26.09, 0.00, 14.93, 16062, 15526, 472, 37.0, , 1
Java, fannkuch-redux, 2,  931.80, 153.49, 129.86, 0.00, 39.27, 78018, 77755, 47, 37.0, , 1
Java, fannkuch-redux, 2,  946.93, 155.88, 131.97, 0.00, 39.90, 79262, 78980, 43, 36.0, , 1
Java, fannkuch-redux, 2,  960.34, 158.65, 134.44, 0.00, 40.65, 80742, 80435, 48, 36.0, , 1
Java, fannkuch-redux, 2,  950.11, 156.07, 132.15, 0.00, 39.96, 79377, 79126, 40, 36.0, , 1
Java, fannkuch-redux, 2,  940.40, 154.51, 130.76, 0.00, 39.54, 78532, 78247, 47, 37.0, , 1
Java, fannkuch-redux, 2,  952.45, 155.97, 131.96, 0.00, 39.93, 79302, 79001, 34, 37.0, , 1
Java, fannkuch-redux, 2,  963.83, 158.20, 134.02, 0.00, 40.52, 80490, 80107, 51, 36.0, , 1
Java, fannkuch-redux, 2,  955.42, 157.67, 133.58, 0.00, 40.39, 80222, 79926, 49, 36.0, , 1
Java, fannkuch-redux, 2,  936.40, 154.43, 130.71, 0.00, 39.54, 78511, 78220, 53, 37.0, , 1
Java, fannkuch-redux, 2,  940.05, 154.68, 130.91, 0.00, 39.59, 78620, 78344, 40, 36.0, , 1
Java, fannkuch-redux, 2,  946.01, 156.17, 132.27, 0.00, 40.01, 79451, 79176, 45, 38.0, , 1
Java, fannkuch-redux, 2,  894.83, 147.55, 124.95, 0.00, 37.80, 75045, 74755, 50, 37.0, , 1
Java, fannkuch-redux, 2,  951.29, 156.98, 132.96, 0.00, 40.22, 79870, 79605, 53, 37.0, , 1
Java, fannkuch-redux, 2,  945.42, 155.56, 131.67, 0.00, 39.83, 79088, 78676, 47, 37.0, , 1
Java, fannkuch-redux, 2,  943.74, 154.88, 131.08, 0.00, 39.64, 78726, 78466, 37, 37.0, , 1
Java, fannkuch-redux, 2,  948.23, 156.16, 132.25, 0.00, 40.01, 79450, 79196, 37, 37.0, , 1
Java, fannkuch-redux, 2,  952.76, 157.45, 133.37, 0.00, 40.34, 80097, 79784, 47, 36.0, , 1
Java, fannkuch-redux, 2,  948.27, 156.54, 132.55, 0.00, 40.09, 79610, 79314, 41, 37.0, , 1
Java, fannkuch-redux, 2,  953.75, 157.30, 133.25, 0.00, 40.31, 80058, 79787, 43, 36.0, , 1
Java, fannkuch-redux, 2,  945.15, 155.64, 131.74, 0.00, 39.85, 79125, 78836, 40, 37.0, , 1
Java, fasta, 2,  80.11, 13.01, 11.01, 0.00, 3.39, 6664, 6596, 53, 37.0, , 1
Java, fasta, 2,  80.60, 13.18, 11.17, 0.00, 3.42, 6717, 6631, 61, 37.0, , 1
Java, fasta, 2,  79.91, 13.06, 11.06, 0.00, 3.39, 6652, 6566, 70, 37.0, , 1
Java, fasta, 2,  80.13, 13.09, 11.09, 0.00, 3.39, 6664, 6594, 54, 36.0, , 1
Java, fasta, 2,  80.80, 13.17, 11.16, 0.00, 3.42, 6710, 6606, 69, 37.0, , 1
Java, fasta, 2,  80.81, 13.22, 11.20, 0.00, 3.43, 6726, 6636, 68, 37.0, , 1
Java, fasta, 2,  80.64, 13.27, 11.24, 0.00, 3.43, 6739, 6651, 68, 37.0, , 1
Java, fasta, 2,  82.17, 13.39, 11.34, 0.00, 3.48, 6821, 6713, 66, 36.0, , 1
Java, fasta, 2,  81.92, 13.45, 11.40, 0.00, 3.49, 6842, 6751, 63, 37.0, , 1
Java, fasta, 2,  81.75, 13.34, 11.30, 0.00, 3.46, 6794, 6693, 71, 37.0, , 1
Java, fasta, 2,  81.88, 13.54, 11.48, 0.00, 3.51, 6897, 6804, 63, 38.0, , 1
Java, fasta, 2,  81.78, 13.39, 11.34, 0.00, 3.47, 6823, 6747, 60, 37.0, , 1
Java, fasta, 2,  83.05, 13.57, 11.49, 0.00, 3.52, 6918, 6719, 71, 37.0, , 1
Java, fasta, 2,  81.87, 13.36, 11.31, 0.00, 3.48, 6817, 6713, 66, 38.0, , 1
Java, fasta, 2,  81.52, 13.30, 11.26, 0.00, 3.45, 6769, 6670, 65, 37.0, , 1
Java, fasta, 2,  80.33, 13.11, 11.09, 0.00, 3.42, 6715, 6632, 67, 38.0, , 1
Java, fasta, 2,  78.20, 12.73, 10.79, 0.00, 3.31, 6493, 6412, 66, 37.0, , 1
Java, fasta, 2,  80.00, 13.16, 11.16, 0.00, 3.41, 6693, 6602, 74, 37.0, , 1
Java, fasta, 2,  79.42, 12.89, 10.92, 0.00, 3.35, 6576, 6494, 68, 37.0, , 1
Java, fasta, 2,  80.81, 13.19, 11.18, 0.00, 3.41, 6704, 6609, 74, 36.0, , 1
Java, k-nucleotide, 2,  325.37, 52.98, 44.97, 0.00, 15.56, 26971, 26448, 412, 37.0, , 1
Java, k-nucleotide, 2,  330.75, 54.01, 45.90, 0.00, 15.83, 27520, 26938, 480, 37.0, , 1
Java, k-nucleotide, 2,  335.95, 55.27, 47.00, 0.00, 16.15, 28160, 27636, 449, 37.0, , 1
Java, k-nucleotide, 2,  329.66, 53.88, 45.80, 0.00, 15.80, 27470, 26923, 462, 37.0, , 1
Java, k-nucleotide, 2,  331.08, 54.09, 45.96, 0.00, 15.86, 27580, 27022, 436, 37.0, , 1
Java, k-nucleotide, 2,  331.27, 54.12, 45.99, 0.00, 15.87, 27575, 27027, 455, 37.0, , 1
Java, k-nucleotide, 2,  332.61, 54.42, 46.22, 0.00, 15.94, 27729, 27156, 473, 36.0, , 1
Java, k-nucleotide, 2,  331.90, 54.23, 46.08, 0.00, 15.89, 27638, 27091, 466, 36.0, , 1
Java, k-nucleotide, 2,  328.33, 53.98, 45.87, 0.00, 15.84, 27516, 26907, 460, 37.0, , 1
Java, k-nucleotide, 2,  325.59, 53.24, 45.20, 0.00, 15.63, 27116, 26596, 434, 37.0, , 1
Java, k-nucleotide, 2,  332.90, 54.61, 46.44, 0.00, 15.98, 27790, 27212, 479, 37.0, , 1
Java, k-nucleotide, 2,  332.97, 54.61, 46.44, 0.00, 16.03, 27886, 27362, 443, 37.0, , 1
Java, k-nucleotide, 2,  333.84, 54.58, 46.40, 0.00, 16.01, 27846, 27263, 474, 37.0, , 1
Java, k-nucleotide, 2,  335.06, 55.10, 46.86, 0.00, 16.12, 28058, 27489, 441, 37.0, , 1
Java, k-nucleotide, 2,  331.71, 54.30, 46.13, 0.00, 15.94, 27705, 27109, 491, 37.0, , 1
Java, k-nucleotide, 2,  326.64, 53.34, 45.26, 0.00, 15.65, 27135, 26567, 483, 36.0, , 1
Java, k-nucleotide, 2,  334.76, 54.77, 46.53, 0.00, 16.03, 27882, 27366, 431, 37.0, , 1
Java, k-nucleotide, 2,  331.90, 54.43, 46.23, 0.00, 15.96, 27757, 27145, 476, 36.0, , 1
Java, k-nucleotide, 2,  332.16, 54.28, 46.12, 0.00, 15.89, 27624, 26944, 461, 37.0, , 1
Java, k-nucleotide, 2,  332.88, 54.40, 46.26, 0.00, 15.95, 27738, 27199, 450, 37.0, , 1
Java, mandelbrot, 2,  332.05, 54.81, 46.42, 0.00, 14.11, 27904, 27713, 88, 37.0, , 1
Java, mandelbrot, 2,  326.76, 54.25, 45.97, 0.00, 13.97, 27633, 27454, 99, 37.0, , 1
Java, mandelbrot, 2,  333.46, 54.60, 46.25, 0.00, 14.06, 27801, 27571, 110, 37.0, , 1
Java, mandelbrot, 2,  334.33, 55.03, 46.60, 0.00, 14.15, 28001, 27822, 98, 37.0, , 1
Java, mandelbrot, 2,  329.65, 53.51, 45.39, 0.00, 13.79, 27282, 27085, 103, 38.0, , 1
Java, mandelbrot, 2,  329.22, 53.68, 45.54, 0.00, 13.83, 27368, 27175, 96, 37.0, , 1
Java, mandelbrot, 2,  330.92, 54.12, 45.88, 0.00, 13.94, 27573, 27399, 95, 37.0, , 1
Java, mandelbrot, 2,  328.65, 53.61, 45.45, 0.00, 13.82, 27341, 27157, 97, 38.0, , 1
Java, mandelbrot, 2,  327.53, 53.30, 45.23, 0.00, 13.73, 27165, 26970, 111, 38.0, , 1
Java, mandelbrot, 2,  329.31, 53.58, 45.46, 0.00, 13.81, 27316, 27121, 110, 37.0, , 1
Java, mandelbrot, 2,  326.51, 53.95, 45.75, 0.00, 13.90, 27489, 27310, 91, 37.0, , 1
Java, mandelbrot, 2,  326.31, 53.49, 45.37, 0.00, 13.78, 27272, 27113, 86, 37.0, , 1
Java, mandelbrot, 2,  324.02, 53.25, 45.17, 0.00, 13.72, 27152, 26988, 94, 37.0, , 1
Java, mandelbrot, 2,  330.55, 54.40, 46.09, 0.00, 14.01, 27700, 27489, 86, 37.0, , 1
Java, mandelbrot, 2,  327.17, 53.96, 45.74, 0.00, 13.89, 27487, 27306, 101, 37.0, , 1
Java, mandelbrot, 2,  332.23, 54.92, 46.52, 0.00, 14.13, 27951, 27756, 111, 37.0, , 1
Java, mandelbrot, 2,  332.53, 55.50, 47.03, 0.00, 14.26, 28219, 28051, 89, 38.0, , 1
Java, mandelbrot, 2,  333.20, 55.40, 46.95, 0.00, 14.27, 28221, 28018, 105, 37.0, , 1
Java, mandelbrot, 2,  335.19, 55.49, 47.03, 0.00, 14.29, 28256, 28043, 108, 37.0, , 1
Java, mandelbrot, 2,  328.80, 54.32, 46.05, 0.00, 14.01, 27711, 27428, 92, 37.0, , 1
Java, n-body, 2,  118.14, 19.62, 16.60, 0.00, 5.03, 9963, 9907, 27, 38.0, , 1
Java, n-body, 2,  119.50, 20.12, 17.00, 0.00, 5.15, 10202, 10140, 35, 37.0, , 1
Java, n-body, 2,  121.85, 20.69, 17.50, 0.00, 5.29, 10481, 10421, 35, 37.0, , 1
Java, n-body, 2,  119.63, 20.12, 16.99, 0.00, 5.18, 10246, 10164, 36, 36.0, , 1
Java, n-body, 2,  119.23, 20.29, 17.15, 0.00, 5.19, 10275, 10204, 33, 37.0, , 1
Java, n-body, 2,  121.91, 20.42, 17.25, 0.00, 5.23, 10354, 10283, 36, 37.0, , 1
Java, n-body, 2,  120.76, 20.20, 17.06, 0.00, 5.20, 10298, 10218, 27, 37.0, , 1
Java, n-body, 2,  121.98, 20.24, 17.10, 0.00, 5.19, 10260, 10188, 37, 36.0, , 1
Java, n-body, 2,  122.17, 20.39, 17.22, 0.00, 5.23, 10341, 10270, 36, 38.0, , 1
Java, n-body, 2,  121.16, 20.06, 16.94, 0.00, 5.15, 10201, 10134, 40, 37.0, , 1
Java, n-body, 2,  120.20, 20.02, 16.91, 0.00, 5.14, 10165, 10110, 35, 37.0, , 1
Java, n-body, 2,  119.64, 19.90, 16.82, 0.00, 5.11, 10114, 10053, 40, 36.0, , 1
Java, n-body, 2,  120.06, 20.04, 16.94, 0.00, 5.15, 10190, 10117, 38, 37.0, , 1
Java, n-body, 2,  117.19, 19.29, 16.33, 0.00, 4.96, 9815, 9757, 36, 37.0, , 1
Java, n-body, 2,  118.84, 19.68, 16.65, 0.00, 5.06, 10008, 9938, 39, 38.0, , 1
Java, n-body, 2,  120.47, 20.05, 16.95, 0.00, 5.14, 10176, 10103, 43, 37.0, , 1
Java, n-body, 2,  121.80, 20.11, 16.99, 0.00, 5.16, 10199, 10129, 35, 37.0, , 1
Java, n-body, 2,  117.21, 19.20, 16.26, 0.00, 4.95, 9798, 9732, 35, 37.0, , 1
Java, n-body, 2,  118.15, 19.45, 16.47, 0.00, 5.00, 9896, 9816, 34, 37.0, , 1
Java, n-body, 2,  117.59, 19.34, 16.38, 0.00, 4.97, 9843, 9791, 32, 37.0, , 1
Java, regex-redux, 2,  360.23, 58.68, 49.57, 0.00, 16.46, 29841, 29045, 701, 37.0, , 1
Java, regex-redux, 2,  361.17, 59.07, 49.90, 0.00, 16.54, 29999, 29183, 688, 37.0, , 1
Java, regex-redux, 2,  368.31, 60.51, 51.11, 0.00, 16.93, 30788, 29994, 685, 38.0, , 1
Java, regex-redux, 2,  364.75, 59.47, 50.24, 0.00, 16.65, 30243, 29481, 674, 37.0, , 1
Java, regex-redux, 2,  370.66, 60.31, 50.96, 0.00, 16.88, 30670, 29872, 704, 36.0, , 1
Java, regex-redux, 2,  370.56, 59.99, 50.68, 0.00, 16.82, 30527, 29695, 686, 37.0, , 1
Java, regex-redux, 2,  373.65, 61.10, 51.64, 0.00, 17.06, 31019, 30223, 687, 36.0, , 1
Java, regex-redux, 2,  373.36, 60.74, 51.31, 0.00, 17.03, 30934, 30138, 691, 38.0, , 1
Java, regex-redux, 2,  370.65, 59.78, 50.51, 0.00, 16.76, 30419, 29634, 688, 37.0, , 1
Java, regex-redux, 2,  363.03, 58.54, 49.46, 0.00, 16.43, 29765, 28942, 694, 36.0, , 1
Java, regex-redux, 2,  364.17, 59.17, 50.00, 0.00, 16.60, 30098, 29186, 691, 36.0, , 1
Java, regex-redux, 2,  366.93, 59.81, 50.53, 0.00, 16.75, 30421, 29647, 682, 38.0, , 1
Java, regex-redux, 2,  373.33, 61.20, 51.74, 0.00, 17.11, 31124, 30321, 698, 36.0, , 1
Java, regex-redux, 2,  368.90, 60.56, 51.19, 0.00, 16.97, 30839, 30041, 690, 37.0, , 1
Java, regex-redux, 2,  364.82, 59.44, 50.21, 0.00, 16.67, 30250, 29476, 670, 37.0, , 1
Java, regex-redux, 2,  363.73, 59.27, 50.10, 0.00, 16.61, 30132, 29379, 664, 37.0, , 1
Java, regex-redux, 2,  367.50, 60.24, 50.90, 0.00, 16.87, 30639, 29833, 704, 37.0, , 1
Java, regex-redux, 2,  363.58, 59.42, 50.21, 0.00, 16.67, 30230, 29461, 661, 37.0, , 1
Java, regex-redux, 2,  361.39, 58.85, 49.72, 0.00, 16.51, 29938, 29138, 682, 37.0, , 1
Java, regex-redux, 2,  367.30, 59.80, 50.51, 0.00, 16.76, 30415, 29653, 671, 36.0, , 1
Java, reverse-complement, 2,  25.88, 4.09, 3.43, 0.00, 1.54, 2074, 1309, 758, 37.0, , 1
Java, reverse-complement, 2,  25.51, 4.01, 3.35, 0.00, 1.51, 2040, 1262, 771, 38.0, , 1
Java, reverse-complement, 2,  25.61, 4.06, 3.39, 0.00, 1.51, 2065, 1320, 737, 37.0, , 1
Java, reverse-complement, 2,  25.43, 3.99, 3.33, 0.00, 1.50, 2032, 1268, 756, 37.0, , 1
Java, reverse-complement, 2,  25.37, 4.02, 3.36, 0.00, 1.51, 2047, 1297, 742, 38.0, , 1
Java, reverse-complement, 2,  25.36, 4.03, 3.37, 0.00, 1.51, 2050, 1299, 744, 37.0, , 1
Java, reverse-complement, 2,  25.67, 4.08, 3.41, 0.00, 1.52, 2067, 1284, 777, 38.0, , 1
Java, reverse-complement, 2,  25.77, 4.00, 3.34, 0.00, 1.52, 2063, 1303, 751, 37.0, , 1
Java, reverse-complement, 2,  24.98, 3.89, 3.25, 0.00, 1.48, 1985, 1228, 747, 36.0, , 1
