;nome;consumo_medio;desvio_consumo;tempo_medio;desvio_tempo;slope_individual;power;lang
26; spectral-norm;11,86375;0,19908776331055603;568,5625;32,36118189667985;0,020866219632845993;-1;Java
27; binary-trees;780,884375;3,3092936722773527;30119,8125;204,80729318984223;0,025925937453959914;-1;Python
28; fannkuch-redux;6893,01375;30,83918912581023;225617,3125;978,776322682435;0,03055179442402054;-1;Python
29; fasta;441,38687500000003;3,1325922148238425;41181,25;105,67550567657578;0,01071815146456215;-1;Python
30; k-nucleotide;1003,41375;2,184447513102575;34959,375;85,54229582493096;0,02870227943148297;-1;Python
31; mandelbrot;3685,815625;13,418116004468493;114325,875;284,9993146921585;0,03223955753673436;-1;Python
32; n-body;2678,561875;7,4168568298421125;233531,25;884,5706938961973;0,011469822025960122;-1;Python
33; regex-redux;109,596875;0,4358571834615108;7110,3125;11,378261894946872;0,01541379158792247;-1;Python
34; reverse-complement;19,591875;0,08194653363626846;1359,5625;2,80554696093293;0,014410426148117503;-1;Python
35; spectral-norm;2553,540625;10,299507554217074;79553,4375;259,4019489012178;0,03209843226447632;-1;Python
36; binary-trees;10,506875;0,1396745659560107;4210,4375;297,1947948631503;0,002495435450591536;2;C
37; fannkuch-redux;23,192500000000003;0,5245652962215475;8927,0;20,03122562401013;0,0025980172510361825;2;C
38; fasta;2,9974999999999996;0,03249999999999993;1534,125;15,56789565098636;0,0019538825063146743;2;C
39; k-nucleotide;32,5575;0,18719975961523017;11231,0625;49,95181271735792;0,0028988797809646237;2;C
40; mandelbrot;11,456875;0,13750994282232806;4279,8125;2,877037321620976;0,002676957226514012;2;C
41; n-body;8,684999999999999;0,04650268809434556;4423,4375;25,551342308184125;0,0019634051571882725;2;C
42; regex-redux;7,009375;0,11845192854065315;3117,3125;4,739709247411701;0,002248531387212543;2;C
43; reverse-complement;0,5475000000000001;0,0075000000000000075;313,3125;31,23843536014568;0,0017474566128067028;2;C
44; spectral-norm;4,191875;0,01666536453246674;1386,5;5,232112384114087;0,0030233501622791196;2;C
45; binary-trees;10,555;0,1257477633995928;3482,25;48,31342980994001;0,0030310862229880105;2;C++
46; fannkuch-redux;41,10875;0,216618183678102;15984,875;10,307006112349017;0,0025717279615886895;2;C++
47; fasta;4,213125;0,018946882989030106;2152,1875;10,339358962237457;0,001957601277769711;2;C++
48; k-nucleotide;15,400625000000002;0,11393357439754065;6268,25;24,032530037430515;0,002456925776731943;2;C++
49; mandelbrot;9,256875;0,0708624327482482;3368,5625;11,050841314126268;0,0027480193702803498;2;C++
50; n-body;9,135625000000001;0,0717607788070897;4648,5;29,586736893412223;0,001965284500376466;2;C++
51; regex-redux;8,365;0,09130991183874823;4270,5;55,056788863863105;0,001958787027280178;2;C++
52; reverse-complement;0,74125;0,007806247497998005;380,625;2,027159342528357;0,0019474548440065681;2;C++
53; spectral-norm;3,899375;0,05080215915687056;1601,6875;9,176864592550116;0,002434541694306786;2;C++
54; binary-trees;20,21875;0,2010558069293201;6763,625;49,223819183399414;0,0029893363396107857;2;Java
55; fannkuch-redux;119,55687499999999;1,5748480829511784;37143,375;490,70954685536736;0,003218794064890441;2;Java
56; fasta;10,236875000000001;0,06761275304999775;4415,875;13,080878219752679;0,0023181985450222214;2;Java
57; k-nucleotide;46,8575;0,26006008921016754;16961,625;72,98533671224652;0,0027625596014532808;2;Java
58; mandelbrot;38,971875;0,47237721618956185;14296,1875;24,988044016088974;0,0027260327272568296;2;Java
59; n-body;20,736875;0,20327686630553912;10542,125;106,64478128347398;0,001967048863488149;2;Java
60; regex-redux;49,486875;0,6317111558101532;18734,3125;250,74980527160935;0,002641510063419728;2;Java
61; reverse-complement;4,254375;0,031418296818891946;2223,75;181,2951667861005;0,0019131534569983134;2;Java
62; spectral-norm;6,63125;0,07218682358990466;2510,8125;12,773110183115152;0,002641077340502327;2;Java
63; binary-trees;366,78499999999997;3,2384583523645976;114482,5625;340,5032982127339;0,0032038503680418577;2;Python
64; fannkuch-redux;3465,911875;37,40590314688806;1021724,625;2041,1429664222446;0,003392217227807346;2;Python
65; fasta;219,50937499999998;1,3057539428908487;111804,5625;657,9982873030522;0,00196333110287874;2;Python
66; k-nucleotide;447,123125;3,6642098717697635;137971,5;971,7782668901378;0,003240691918258481;2;Python
67; mandelbrot;1805,7199999999998;17,08336508127133;515401,1875;1175,8463026024065;0,003503523165631045;2;Python
68; n-body;1352,00625;22,345553493648392;688270,25;11253,012799357335;0,0019643537549385577;2;Python
69; regex-redux;57,63;0,7060807319280136;26309,5625;290,1615861787187;0,0021904583171993073;2;Python
70; reverse-complement;10,323125;0,10522112133502454;5248,9375;62,43043003015436;0,001966707547956134;2;Python
71; spectral-norm;1237,9375;7,270798185206351;360192,3125;1120,6269851488273;0,0034368792920865016;2;Python
72; binary-trees;14,555;0,04743416490252593;1471,8125;5,282266913930041;0,009889167268249182;10;C
73; fannkuch-redux;30,541875;0,03320744457196288;3065,625;3,4977671449083054;0,009962691131498471;10;C
74; fasta;5,44875;0,05840323193111829;663,4375;0,49607837082461076;0,008212906264719736;10;C
75; k-nucleotide;43,313125;0,40947708650790265;4347,625;41,61261076885227;0,009962479514677554;10;C
76; mandelbrot;14,02625;0,012686114456365213;1406,75;1,984313483298443;0,009970677092589302;10;C
77; n-body;16,678125;0,0379504199581513;1723,875;3,2185982973959333;0,009674787905155536;10;C
78; regex-redux;9,365625000000001;0,029361699116365873;943,75;4,408798022137099;0,00992384105960265;10;C
79; reverse-complement;0,9475;0,026575364531836603;112,625;2,117634293262177;0,008412874583795783;10;C
80; spectral-norm;4,85;0,011726039399558703;484,875;1,1110243021644486;0,010002577984016499;10;C
81; binary-trees;12,7975;0,2602522814501345;1314,5625;27,228130559221285;0,00973517805353492;10;C++
82; fannkuch-redux;49,963125;0,053469471429966234;5013,1875;5,456862079070718;0,009966338781463888;10;C++
83; fasta;7,01;0,00790569415042078;703,625;0,8569568250501305;0,009962693195949546;10;C++
84; k-nucleotide;23,5;0,1656426877347742;2389,625;16,147271441330265;0,00983417900298164;10;C++
85; mandelbrot;11,198125000000001;0,014670868242882346;1125,875;1,4947825928876748;0,009946152992117242;10;C++
86; n-body;17,292499999999997;0,061593424973774576;1735,0;6,264982043070834;0,009966858789625358;10;C++
87; regex-redux;12,4075;0,07814249804043895;1253,3125;7,88763866756078;0,009899765621104074;10;C++
88; reverse-complement;1,558125;0,010135796712641794;161,0625;0,8267972847076845;0,009674039580908032;10;C++
89; spectral-norm;4,85125;0,014086784586980837;485,4375;1,1709371246996996;0,009993562508046866;10;C++
90; binary-trees;31,31625;0,37250629189317136;3171,5;41,68333000133266;0,009874270849755637;10;Java
91; fannkuch-redux;131,995625;3,316626615911866;13258,875;332,0579533379678;0,009955265812521801;10;Java
92; fasta;13,107500000000002;0,05782516753110193;1348,4375;18,661352945325266;0,00972050984936269;10;Java
93; k-nucleotide;56,3775;0,27709429802866803;5720,5625;29,336344246514425;0,009855237137956276;10;Java
94; mandelbrot;46,07875;0,36446664799402423;4649,875;31,628458308934377;0,009909674991263205;10;Java
95; n-body;37,473749999999995;0,12594021399060748;4046,1875;10,904235129067972;0,009261496161510062;10;Java
96; regex-redux;60,183125000000004;0,559125642744992;6101,5;56,27277316784735;0,009863660575268378;10;Java
97; reverse-complement;7,5225;0,01920286436967148;788,0;2,958039891549808;0,009546319796954314;10;Java
98; spectral-norm;7,86375;0,040907670429883934;813,5;15,215124054702938;0,00966656422864167;10;Java
99; binary-trees;441,290625;1,8171491021308603;44959,6875;187,84691864321331;0,009815251162499738;10;Python
100; fannkuch-redux;4048,5012500000003;32,04353969113746;406426,5;3218,8696773867687;0,009961213774200256;10;Python
101; fasta;426,33625;1,2615708214365169;42799,9375;126,96823852345909;0,00996114188250859;10;Python
102; k-nucleotide;554,953125;1,364765175543039;55711,875;138,64652673255108;0,00996112812573621;10;Python
103; mandelbrot;2151,4700000000003;5,1801906335578005;215974,25;512,4590837325454;0,009961696822653628;10;Python
104; n-body;2487,1012499999997;9,841614371509326;249689,9375;988,2681486285744;0,00996075883114032;10;Python
105; regex-redux;87,148125;0,13611662049507414;8772,6875;13,796370673115447;0,00993402819831437;10;Python
106; reverse-complement;15,885;0,05350233639758178;1596,6875;4,908140559315717;0,009948721963439934;10;Python
107; spectral-norm;1477,00625;5,268277558889617;148282,25;540,0220481609987;0,00996077581773948;10;Python
108; binary-trees;16,68875;0,09239013746066141;1198,8125;8,04843734833042;0,013921067723267816;15;C
109; fannkuch-redux;36,420625;0,025609751560685682;2437,5;1,8027756377319946;0,014941794871794872;15;C
110; fasta;5,463125;0,060695834906523936;663,6875;0,9164298936634487;0,008231471890008476;15;C
111; k-nucleotide;51,765625;0,4432404645054427;3564,5625;31,43836976928034;0,014522294110427297;15;C
112; mandelbrot;17,487499999999997;0,012500000000000578;1168,1875;0,8816709987291178;0,014969771547803754;15;C
113; n-body;16,683125;0,03348857081154678;1722,6875;0,46351240544347894;0,009684359467401952;15;C
114; regex-redux;10,817499999999999;0,01887458608817669;807,0625;1,248436522214886;0,013403546813288932;15;C
115; reverse-complement;1,1487499999999997;0,012686114456365286;105,125;0,6959705453537527;0,01092746730083234;15;C
116; spectral-norm;5,953749999999999;0,015360257159305753;397,25;0,9682458365518543;0,014987413467589677;15;C
117; binary-trees;15,151875;0,5210952258224978;1067,125;35,49801931094184;0,014198781773456718;15;C++
118; fannkuch-redux;62,725;0,04373213921133938;4192,4375;2,8932842497756766;0,01496146334918529;15;C++
119; fasta;7,8025;0,029685855217594852;658,875;0,4841229182759271;0,011842155188768735;15;C++
120; k-nucleotide;30,480625;0,20986509803919307;2209,5;19,480759738778158;0,013795259108395564;15;C++
121; mandelbrot;13,7925;0,017853571071357443;930,0;1,3228756555322954;0,014830645161290323;15;C++
122; n-body;17,241875;0,06635310373298298;1711,125;0,4841229182759271;0,010076338666082256;15;C++
123; regex-redux;13,5825;0,09337424698491548;1114,0;9,219544457292887;0,012192549371633752;15;C++
124; reverse-complement;1,6275;0,010307764064044064;158,8125;0,6343057228182637;0,01024793388429752;15;C++
125; spectral-norm;6,0962499999999995;0,011110243021644624;407,125;0,9270248108869579;0,014973902364138777;15;C++
126; binary-trees;42,40875;0,3885851740609761;2931,3125;32,82095129258139;0,014467495362572226;15;Java
127; fannkuch-redux;162,46124999999998;2,5314666573944873;10879,625;170,376008801122;0,014932614864942493;15;Java
128; fasta;16,331875;0,1291423028097303;1120,125;20,068242947502902;0,014580403972770896;15;Java
129; k-nucleotide;65,72625;0,32614940978024104;4656,0;24,37467948507221;0,014116462628865978;15;Java
130; mandelbrot;57,333124999999995;0,5979100972345263;3854,0625;42,449188375633284;0,014876023676315575;15;Java
131; n-body;37,693124999999995;0,1531224489583421;4042,3125;10,889896406761636;0,009324644000185536;15;Java
132; regex-redux;71,21249999999999;0,592025126155977;5164,3125;41,896776054369624;0,013789347565624659;15;Java
133; reverse-complement;8,0;0,018708286933869427;754,25;1,479019945774904;0,010606562810739144;15;Java
134; spectral-norm;9,608125000000001;0,12972175752355497;666,375;8,521113483577132;0,014418495591821423;15;Java
135; binary-trees;535,5187500000001;2,8627955633436284;37532,6875;179,95024268877773;0,014268063005080574;15;Python
136; fannkuch-redux;4606,068125;12,225270558739279;308211,125;907,7898211452913;0,014944522606054535;15;Python
137; fasta;436,82062499999995;1,9875282034162407;41172,6875;200,4818317048954;0,010609475638431422;15;Python
138; k-nucleotide;660,510625;2,2500346351500826;44361,0625;153,29198802856592;0,014889423015961351;15;Python
139; mandelbrot;2385,5600000000004;11,41118092048316;159439,1875;768,4145380871903;0,01496219365769159;15;Python
140; n-body;2677,560625;15,631626382413808;234021,25;1353,217993340319;0,011441527745877778;15;Python
141; regex-redux;93,1075;0,2200426095100683;7712,5625;10,868352853583657;0,012072187421495774;15;Python
142; reverse-complement;17,458125000000003;0,04447172556805064;1431,4375;1,9990231989649345;0,012196218835960356;15;Python
143; spectral-norm;1642,2862499999999;3,1273908354249547;109824,3125;207,1206528662702;0,014953758531381655;15;Python
144; binary-trees;20,552500000000002;0,0566237582645313;1023,6875;2,7321866242992994;0,02007692777336834;25;C
145; fannkuch-redux;47,595;0,05350233639758143;1968,625;0,9921567416492215;0,024176773128452598;25;C
146; fasta;5,4475;0,050806003582253866;663,5625;0,6091746465505602;0,00820947536969012;25;C
147; k-nucleotide;66,97625000000001;0,6416373099345136;3138,375;49,6750377453304;0,021341060262078305;25;C
148; mandelbrot;22,99625;0,0435710626448328;944,375;0,4841229182759271;0,024350761085373925;25;C
149; n-body;16,591250000000002;0,033142683958907036;1722,75;0,4330127018922193;0,009630677695544916;25;C
150; regex-redux;13,1725;0,02586020108197111;711,375;0,9270248108869579;0,01851695659813741;25;C
151; reverse-complement;1,32;0,011726039399558585;104,3125;0,8454843286542927;0,012654284002396645;25;C
152; spectral-norm;7,95;0,01322875655532284;318,5625;0,49607837082461076;0,024955856386109476;25;C
153; binary-trees;20,140625;0,815969275999409;928,6875;41,062024350365384;0,02168719294703547;25;C++
154; fannkuch-redux;77,44437500000001;0,09753004344816006;3526,5625;1,869784412706449;0,021960301284891452;25;C++
155; fasta;7,6899999999999995;0,02524876234590523;658,75;0,4330127018922193;0,011673624288425046;25;C++
156; k-nucleotide;36,565625;0,21362843765519612;2107,625;17,116786351415385;0,017349208232014707;25;C++
157; mandelbrot;18,39;0,021505813167607038;754,125;0,9270248108869579;0,024385877672799604;25;C++
158; n-body;17,127499999999998;0,023584952830141573;1711,125;0,5994789404140899;0,010009496676163342;25;C++
159; regex-redux;15,491249999999999;0,07991206104212314;1036,8125;10,77159894119717;0,014941226113689794;25;C++
160; reverse-complement;1,600625;0,011439378261076964;159,0;0,6123724356957945;0,01006682389937107;25;C++
161; spectral-norm;7,32;0,018708286933869694;352,6875;0,46351240544347894;0,02075491759702286;25;C++
162; binary-trees;58,84;0,341851575979986;2792,25;29,43318705135412;0,02107261169307906;25;Java
163; fannkuch-redux;213,469375;5,032224245736172;8632,3125;201,40901132707543;0,024729106482185396;25;Java
164; fasta;19,228125;0,33468677054075513;1085,4375;38,40405048624429;0,017714631197097944;25;Java
165; k-nucleotide;84,76125;0,55595497794336;3905,375;27,820574670556322;0,021703741638126942;25;Java
166; mandelbrot;73,12125;0,367965266703258;3265,8125;10,932856157015879;0,022389910627141026;25;Java
167; n-body;37,363125;0,16928964639043909;4040,8125;10,678358663671117;0,009246438680339659;25;Java
168; regex-redux;90,0075;0,8318991825936619;4413,125;39,89184597132602;0,020395411414813765;25;Java
169; reverse-complement;8,05375;0,029973947020704585;747,5;1,0;0,010774247491638796;25;Java
170; spectral-norm;11,904375;0,16624412583607312;575,5;25,95669470483482;0,02068527367506516;25;Java
171; binary-trees;699,58875;1,5822526465454139;32042,875;202,26618445751134;0,021832895768560092;25;Python
172; fannkuch-redux;6110,50625;14,742678214540902;245745,75;585,2113400302493;0,024865155348566557;25;Python
173; fasta;442,090625;3,0783304499963955;41180,8125;174,0561040117525;0,010735354602340591;25;Python
174; k-nucleotide;910,645;4,634768063236817;37085,1875;206,94269096479343;0,024555491326557266;25;Python
175; mandelbrot;3193,9;8,12230185969472;128036,6875;325,64219604306504;0,024945193931231624;25;Python
176; n-body;2703,060625;33,61100907231692;234616,6875;3782,6557257889262;0,011521178027884313;25;Python
177; regex-redux;106,46812499999999;0,22204219052918903;7223,8125;14,200434632432911;0,014738495081371504;25;Python
178; reverse-complement;19,61375;0,0370599177009346;1363,0625;2,461421083439402;0,014389472236232747;25;Python
179; spectral-norm;2212,6549999999997;6,301608921537399;88803,625;262,49497018990667;0,024916268902311137;25;Python
